drives,totalsessions,ndaysafteronboarding,totalnavigationsfav1,totalnavigationsfav2,drivenkmdrives,durationminutesdrives,activitydays,kmperdrivingday,professionaldriver,android,label
42,103.07849212693844,2208,184,2,3132.801897428915,445.25126989157235,14,90.50397059299247,0,0,1
56,107.18597959364074,2537,241,43,4596.4745431226875,1742.293029654956,11,401.26339264739676,0,0,1
19,68.54345583734687,2509,193,0,1406.055588853533,800.2080950435422,11,169.48659666768484,0,1,1
72,125.3255581625038,1474,2,3,3808.1961176524896,2953.0722313840038,27,206.6238175095979,0,0,1
12,38.70513127732217,987,322,26,3644.3678553025015,449.06511768953555,17,313.02051186633764,0,0,1
86,125.45081463078941,1176,210,30,7509.935696601261,2407.442168134433,11,682.1538749310424,0,0,1
13,86.39218657497128,191,141,20,1683.6734971080512,631.7653174893998,19,147.92297303160314,0,0,1
52,264.36904901918024,380,0,6,7886.436171557808,845.8825155242637,13,664.5074542265377,0,0,1
79,164.1801036407768,331,61,49,5657.569702999975,3564.587238718789,0,0.0,0,0,1
86,158.04589672475078,60,140,0,3837.759404294815,2546.953579302395,2,0.0,0,0,1
146,484.0186198759577,1386,102,42,1638.1071483974965,1034.3386866636502,9,282.25994807141967,0,0,1
99,296.7571192207506,2226,8,58,2733.545294479581,1105.8080876038948,8,348.90711212278967,0,0,1
19,65.28311657625952,2561,233,33,1333.8188228873892,670.4371446496358,3,0.0,0,0,1
16,55.34813569022445,2848,0,14,2403.615629644038,1686.9895054566648,11,277.94826313872505,0,0,1
46,127.57081855767309,1743,193,6,2118.0699288428114,1665.4153804519378,24,95.05689512866095,0,0,1
75,107.17190887548853,1202,21,0,2828.2488121194974,1041.2879440713593,6,565.6497624238996,0,0,1
86,250.41834689393073,1824,193,26,4184.307845913109,927.3467581921414,8,895.413210057839,0,0,1
55,119.65778080388321,75,278,0,2787.5119728028253,1691.0496858095423,4,116.14210241662663,0,0,1
102,204.8214678752159,3252,82,27,5276.268030149257,4216.941957421976,2,98.04260860222801,0,0,1
58,133.69551513031294,1678,76,2,5099.590221053607,3559.7898097475854,4,48.70475790476599,0,1,1
111,186.10136536699542,1557,0,39,2629.1571326590315,1625.6254395088058,3,0.0,0,0,1
19,124.39470643771938,3357,11,0,4733.007757301319,1509.930545482886,7,165.83069026789423,0,0,1
22,151.88724042844873,1485,207,58,5727.5923922858665,4593.885062851827,15,783.4807303085323,0,0,1
89,154.25762079065555,711,94,0,3351.750081342623,1954.8970216679256,7,786.8057735264201,0,0,1
15,260.81256789860566,164,71,41,3095.0626617177,1656.6458025902805,3,996.0631065165428,0,0,1
109,246.27149984800783,2210,266,17,2777.2689860804453,2266.775267359933,28,125.46670927292622,0,0,1
70,193.72118275300468,714,125,11,2921.7807444163846,2071.4385718802973,5,853.3035046720685,0,0,1
4,56.064241002071064,1482,62,0,3568.4884996306796,2528.5004438990263,14,347.7661096904906,0,0,1
54,83.15185817279709,1630,138,4,3159.079311794004,929.5928698168227,20,169.92136757619943,0,0,1
124,229.46210750662857,1530,159,70,4118.273115346585,2562.5872053195935,10,667.9979853783038,0,0,1
96,145.08468659321167,1855,0,0,2043.5759835595763,1323.4792768504121,0,0.0,0,0,1
191,373.11716627855793,767,33,5,3362.830446858021,863.1610190852869,25,170.77607907542776,0,0,1
71,319.2293318517203,2449,16,10,8471.084263855493,4484.65906750214,29,406.9479119948006,0,0,1
90,191.69557922506422,789,168,7,1873.0315740015033,1154.086876603148,19,138.17029868930427,0,0,1
57,239.45522114527432,403,83,31,3136.3717064754205,1612.4203342228157,3,1045.4572354918068,0,1,1
90,143.55183196390524,946,10,0,2978.108686923641,2314.05220589872,15,238.22214279705662,0,0,1
62,318.0442201367532,211,12,8,7892.214978421085,979.1194028654972,11,705.5309447494524,0,0,1
82,122.5477039900616,1758,106,68,1620.3016283059542,700.061631670115,2,810.1508141529771,0,0,1
16,141.37398731524527,868,131,86,3777.2264207157045,1828.1697525992026,30,145.58730065427176,0,1,1
50,85.70595047538704,1035,199,25,2321.15566087504,1056.0927932621576,15,276.44483283334915,0,0,1
146,209.02196522142373,745,74,0,1583.0457174209316,708.1495582086887,7,358.51032651333514,0,0,1
5,227.33747204370124,1681,71,0,2554.632422404834,887.1427808047624,20,183.6772186898649,0,1,1
4,213.5611984052318,1078,98,66,1730.1502859613151,813.7495719267325,26,83.1150744703964,0,0,1
78,135.82238534981684,303,95,8,3859.269384271489,2232.401270676377,5,52.591703584036686,0,0,1
96,264.42395683255825,2644,140,13,5792.4248257070985,3186.422356312984,5,1158.4849651414197,0,0,1
31,116.83335382002761,461,0,17,5723.515052685166,4746.409176783333,12,475.59035639078144,0,0,1
27,138.00612892678066,616,81,85,2071.862475929185,1210.0411351005696,2,1035.9312379645926,0,0,1
17,71.7465733913854,440,4,2,6333.092522988577,4621.127811530928,16,510.03198263067435,0,0,1
18,95.18814513744667,1550,79,4,1253.7297164645747,849.1377727948812,6,398.329103494293,0,0,1
3,170.43287992203395,722,198,22,1693.8001653903386,1115.7853417385888,15,172.5897534098385,0,0,1
67,138.68243357878134,1302,110,17,1898.5630648410126,400.07340201300485,0,0.0,0,0,1
50,265.7424112545487,1565,170,13,2873.118029044241,2144.270060537659,7,466.92789104645317,0,0,1
20,162.77839633762747,2693,182,0,3447.5376208351695,2506.841955228152,3,913.980772591751,0,0,1
18,94.18002929014864,252,133,41,7291.997123173437,3351.0534955001644,7,982.4057225913225,0,0,1
27,158.41233389812373,487,54,0,8762.762735827526,3067.6198683522853,14,175.30596713233257,0,0,1
117,318.41688088714085,2106,24,44,1506.8927357235223,757.2912893979591,5,0.0,0,0,1
30,124.27325478711327,1918,115,6,7152.22856968894,4685.760893436989,7,1031.3211782974952,0,1,1
39,73.34731546517646,998,0,1,1045.7480205198012,822.0030287315227,9,120.8355720165378,0,0,1
45,59.98091426317007,90,29,11,3984.45516627732,1051.516294935566,10,996.11379156933,0,0,1
67,154.37743904426554,1098,42,0,2693.386431420349,735.2611868442087,8,448.89773857005815,0,0,1
4,91.78075825545285,1229,0,28,3058.4480746697745,1005.144684126171,6,481.7379090252331,0,0,1
24,122.11697215980567,452,3,11,5794.834392142369,4667.971592977608,13,449.3235759921387,0,0,1
6,31.74822527067198,2956,273,41,6947.827550159882,4118.039327802852,12,641.0447988229844,0,0,1
42,261.36451082582334,2138,67,42,9367.172389708161,2410.476088538653,13,846.2698003388718,0,0,1
18,69.8573606733029,1502,26,3,1742.16410578223,312.34725479834816,12,188.87319721619667,0,0,1
66,263.3150118628481,1040,31,10,6462.110552170817,4839.480053870758,10,953.3459113443456,0,1,1
38,167.10500633893594,266,19,15,1330.4710847917577,789.5710665116676,6,213.1647545841654,0,0,1
26,110.40743660579527,877,58,33,3073.464417079079,1072.1183417495897,1,0.0,0,0,1
17,86.43302782324939,1074,102,0,2511.313228336669,1587.0346339775717,17,123.3078749714439,0,0,1
20,81.00041586439048,94,164,20,3050.987461829261,1432.7659791494718,13,302.2080298628426,0,1,1
170,261.2668304046756,288,45,60,4300.849153367718,900.4758508166016,25,217.55756940017193,0,1,1
24,114.91355510874477,2004,137,0,1228.226747663517,831.2326051682652,7,312.934101100972,0,0,1
57,112.04823916339532,516,152,65,4265.766418525825,2087.4184069407675,13,401.7281659754144,0,0,1
33,147.4650257630925,3005,219,8,2785.5350566218904,1855.7215848855656,7,446.049543278236,0,0,1
75,153.4737122448491,636,250,13,2394.232844836873,262.53592075205086,8,286.67647468811697,0,0,1
174,368.8585397528812,1019,18,6,4259.806180766406,2012.7040059585179,11,501.547308130675,0,0,1
43,75.7769276282966,2520,246,48,972.7842532737391,711.9868503065212,12,136.41363872213435,0,0,1
44,121.83970878645914,2004,55,19,3056.8387789675735,2077.760487912874,10,465.21044966234666,0,1,1
13,54.65881715980339,523,360,35,3410.563014436299,1168.1546254063007,13,223.01639851367082,0,0,1
30,54.69636511773863,149,75,2,1700.4158338748887,229.46073238103585,0,0.0,0,0,1
48,254.83780313967722,2671,86,32,4678.121979921897,2170.1636628798724,2,0.0,0,0,1
63,217.3645825012128,767,175,14,8003.332938730368,4379.312563855908,25,432.2488798010426,0,0,1
153,375.9930194986252,253,21,0,892.0963279401418,726.4351289021226,26,38.882254074543724,1,1,1
173,302.8060415366689,1289,183,37,3712.5988302869296,2635.4188521320607,13,366.50108862216894,0,0,1
46,87.26494373188417,2126,3,9,3344.9709656738873,2073.533916898419,4,976.9639134231605,0,0,1
108,253.47204065526898,1188,180,12,6400.441277188521,4581.273556053992,6,1066.7402128647534,0,0,1
78,182.53545666184462,3193,40,36,5484.033101947112,4324.234924531167,7,69.52516133162871,0,0,1
72,264.6628489710348,580,80,0,1452.4108084781647,1190.204997900693,8,188.42267715484238,0,0,1
43,109.93090488803071,1112,58,0,2518.505119720574,1668.94618880144,13,94.85658259097838,0,0,1
37,119.31890325419963,658,201,0,2262.43780843124,295.31430580951036,8,275.9536525828315,0,0,1
140,214.09591767391044,683,223,51,6412.468256087787,1377.4713214775613,27,248.8757717727001,1,0,1
78,217.10899628010333,961,180,0,3612.834261409035,2757.7751817834032,10,387.3647919586864,0,0,1
148,283.1216237134307,2986,46,14,3556.7017104044585,2064.7004166197826,8,1176.297163979231,0,0,1
85,188.6905140316894,2148,118,2,900.3350409522578,511.0344301512996,6,57.29554077731569,0,0,1
50,84.19412491116469,1040,205,26,2311.857746496765,1058.3982268685925,15,268.5412798742133,0,0,1
10,61.160634879892015,655,244,54,3803.001987006587,704.9786056747653,27,170.32798377942527,0,0,1
7,29.492576725621753,1429,147,31,2197.106321796161,1720.8706894866214,19,185.53365298761912,0,0,1
73,138.16142820416704,2265,73,19,4865.7488332248595,3569.3601530482138,17,370.6232696745272,0,0,1
42,177.56204642374132,3342,103,54,3690.0104723380746,653.6118386279572,19,201.4900523000815,0,1,1
182,237.85837794481947,1281,155,32,3658.9848848749907,2651.1973079012896,10,429.11660958779714,0,0,1
12,61.14224784146578,1550,54,0,3658.988551724746,2522.5641319205306,13,345.2646925813842,0,0,1
34,83.49974215030338,2900,86,0,1877.2546337213794,1136.2291423821066,7,237.71048373865966,0,0,1
83,289.01096901989024,903,219,23,3081.554504481115,2162.6570252155416,7,90.22409598764716,0,0,1
59,166.48605319363014,2408,7,13,4966.907444278353,2414.482169262916,10,756.5347662748808,0,0,1
34,80.64712009842295,2892,81,0,1887.89945162086,1143.0703900995247,7,217.99748354424486,0,0,1
65,264.91639816511844,2763,21,14,3716.1816548630127,824.8498692977039,16,200.10427037617467,0,0,1
68,156.85682330416634,3025,91,2,2779.9653228411253,1812.31350261191,11,287.5520067770688,0,0,1
9,33.27492660569385,103,178,0,845.543715494781,497.28972026641196,7,156.89778924408722,0,0,1
36,101.73158731755579,3146,96,34,4428.459206906694,3315.200770766368,9,576.0191242976744,0,0,1
158,196.5019222392446,274,231,0,5510.401823416509,1156.9195238381074,14,104.07783916778193,0,0,1
49,75.20207754146483,530,220,18,7115.31146400445,1773.8534675225865,11,679.1927897045836,0,0,1
171,300.6400583965635,1483,173,13,3565.439995690086,1866.2907355344714,16,297.11999964084043,0,0,1
31,281.4583163257031,2082,26,22,1561.425946556829,1272.395713406835,0,12.765191570160482,0,0,1
100,239.20895751722298,1371,76,41,4112.0615530892155,3191.217371560174,7,587.4373647270307,0,0,1
67,71.42278778298316,2480,30,20,4821.179197597078,1637.884143554683,14,438.2890179633708,0,0,1
103,287.2247037571236,1429,62,0,5350.438278919519,1307.0446248212768,11,647.6550489514344,0,0,1
54,151.97723553290655,1439,12,3,3453.3879953822698,1908.932041033408,16,333.4188705106435,0,0,1
60,179.3901018228852,519,17,8,4077.4077275519276,781.7189471695656,20,233.98618265009475,0,0,1
50,115.33834882064052,1189,137,0,2819.741797150783,779.8951262857753,10,387.4671630937386,0,0,1
135,238.16266992555234,1381,100,0,5195.899487482873,3696.1215124124174,12,437.5578070558078,0,0,1
15,71.49985820390494,3126,199,29,2586.227742842514,1907.3893573939881,9,646.5569357106285,0,0,1
6,57.95221375335332,1288,105,9,1785.655547987996,789.0903287357004,2,0.0,0,1,1
31,139.76709061177797,149,0,63,3395.3823351111423,2060.8309059558837,23,170.61489275833736,0,1,1
154,196.78948444812252,602,107,0,2071.5592072663103,1511.190054025569,16,146.78478026648799,0,0,1
8,55.789120012473916,1605,124,0,1617.6210926391561,309.42603980482664,7,218.81737521636535,0,0,1
31,55.060948581689786,866,104,36,2245.1966750459646,462.8961853956199,5,169.04546883898917,0,0,1
69,234.46547990155443,1065,14,0,6613.182753761903,4305.706483367723,22,293.0360095766185,0,0,1
53,82.84440841712927,194,136,36,8460.95431863565,3784.9211476988658,8,1062.430317883451,0,1,1
10,64.58070876744792,3247,358,13,4047.4066769901674,2777.680788122072,14,309.1538576194923,0,1,1
17,23.12657999568008,804,10,53,6149.433941567326,1632.8942142626863,9,682.4222748530073,0,0,1
116,159.55535180302545,3017,0,9,2345.9455571770895,1730.2184916652611,4,482.12809599097824,0,0,1
58,219.9363513780075,324,55,36,6345.13218122262,3356.0101492480508,8,105.83763682434295,0,0,1
78,145.27561603463337,2086,120,33,2223.887347884699,904.7601257405272,12,181.2558530894482,0,0,1
58,138.52962925992517,295,38,19,5677.617567131234,3691.37137263706,20,420.92818739753545,0,0,1
38,122.17318027285339,3212,190,45,2771.9472981292083,904.8185180446815,10,117.15333890487614,0,0,1
84,155.20467216536352,1602,71,10,1434.8098577775604,852.5503871008756,2,698.6939127792297,0,0,1
28,77.19870042237409,2957,0,0,2227.3387280263646,1748.9875837436637,11,371.6735220442232,0,0,1
98,259.73884128344577,123,93,1,1027.560980607409,800.3603329882476,26,50.224300925170624,0,0,1
58,144.82222273242076,3077,230,34,2100.9433717641145,1655.029586618169,5,68.36980160255119,0,0,1
70,131.8859520341033,2841,45,1,3711.8829368086163,710.0839040231376,13,402.05763725717793,0,0,1
96,170.6720926546708,1381,242,52,2088.040771024135,1105.186627239248,2,0.0,0,0,1
190,361.38040690317814,654,18,19,3484.9460119982405,958.5259191921758,22,280.3689053454348,0,0,1
59,92.4944403117046,1113,0,0,2580.8936102456696,1723.4287745300758,12,93.53540933652005,0,0,1
44,129.06685432849952,574,0,62,3657.0942807078877,2647.164153752176,27,168.6423138151738,0,0,1
40,67.74692211011654,625,129,65,530.5805697990924,261.1728594226603,12,57.10579751289045,0,0,1
25,235.17093768720372,1224,47,0,4192.642085915559,1422.0924143392915,23,265.6811141857682,0,0,1
174,325.9560041261414,717,13,27,7375.024878560275,2773.2662204377502,1,0.0,0,0,1
59,161.5524335078722,115,0,27,4356.9417096210855,362.144703455284,12,360.6530443804169,0,0,1
66,130.04617756599373,484,87,61,6789.370254176261,1289.7170316699521,25,319.69553693125806,0,1,1
47,215.95567306125704,2085,45,26,1513.3840765696034,1191.5200178548116,5,56.80338281455573,0,0,1
10,72.24525956815329,608,96,24,4009.3535837414975,791.4334060359957,9,41.387294860782674,0,0,1
63,90.56574966230448,482,2,0,2523.266422033351,2062.8227910493347,1,0.0,0,0,1
52,126.75038621472287,317,340,43,8852.047182453372,4653.147941165287,14,947.8505838314861,0,0,1
56,88.16308269815217,946,101,23,4202.219849393903,1123.096760190798,12,466.91331659932257,0,1,1
40,71.1374409221113,2318,146,0,4325.497696431544,3520.8176524382266,13,66.82597151882607,0,0,1
56,99.5138819933567,2079,17,36,1371.9254991280184,974.4543647216869,4,603.6325208881208,0,0,1
52,190.04310395919055,3336,0,51,3185.999319883503,677.1671405746744,22,149.69026614694195,0,0,1
16,232.74159392106822,1285,17,36,1667.8164883703964,982.9673133918428,3,555.9388294567988,0,0,1
63,198.78265791253514,1758,139,44,1713.4463218932297,979.5707857530316,11,245.94187910470927,0,0,1
54,88.38307906362213,577,227,1,1235.630162913655,826.4284533738373,24,73.62409310857332,0,0,1
38,59.03383498005168,2079,42,5,3203.3141505641165,2084.80204779193,10,632.9790689280915,0,0,1
54,191.64498605966756,54,251,40,1978.5319350397433,1593.1181022364117,24,71.71561919763369,0,0,1
7,43.05098475835892,2510,207,5,1418.7929625514148,811.9893677694381,10,151.2393022301718,0,1,1
54,117.42848251631307,90,310,29,4842.298628627334,3094.2971514484816,12,538.3012887348854,0,0,1
14,70.2983234187617,1285,232,1,9320.728902146078,2460.9532376184516,25,541.3098786590663,0,0,1
141,245.16162492698933,511,210,16,6524.509491286941,1340.4514083445038,17,425.3273436323823,0,0,1
55,231.7385182455108,560,31,0,1430.6569142825406,333.3039768448505,25,82.48308849410076,0,0,1
63,145.0227151011694,1561,37,29,1984.5736875266134,1106.8044283468057,9,496.14342188165335,0,0,1
64,185.32000699771794,888,112,15,1821.0367485869485,1379.8461046274854,11,285.82165106966926,0,0,1
32,104.58804350391395,606,69,2,654.9340188922713,476.7040281783711,5,15.56948313854302,0,0,1
3,61.98989957118863,467,47,45,2479.709165410753,483.67374238838295,20,184.25894666718173,0,0,1
16,66.08392049564539,1320,38,25,2463.8099578433657,1328.5254700183705,10,538.5010037983318,0,0,1
41,133.7105873236,1177,10,12,1938.6794037856896,631.1538635828475,18,56.79792045049597,0,0,1
82,93.20376907207863,78,130,2,1791.0301304475488,155.12486658632866,24,148.01098032829543,0,0,1
51,236.8059458037283,2430,23,48,1809.5146132247914,1475.702503625513,31,81.13943502447506,0,0,1
30,52.161646385906366,659,111,25,5576.637312451113,2013.1958487136953,2,0.0,0,0,1
41,154.35349437971723,256,1,54,5045.3782350894135,2439.725785841303,19,309.4404833839274,0,0,1
42,307.72072050851995,2565,34,7,4793.966177676852,2087.351418323484,2,0.0,0,0,1
75,254.29198280690545,272,162,0,5905.304360163754,937.8054139635325,22,284.9153433690011,0,0,1
90,136.57090560703563,1226,254,46,7556.984849471762,2397.0523641810146,14,616.5075607465781,0,0,1
26,43.400844201876424,1511,229,21,4331.085371841263,587.4779006841189,11,439.73599158736056,0,0,1
60,158.05606577337352,1566,0,27,2684.9251092422537,1378.800091552197,3,0.0,0,0,1
101,227.84127708083358,441,37,29,4816.038407227636,880.3837121105305,18,279.6143421374347,0,0,1
92,188.39598546713194,1374,379,2,8084.038910951154,3092.380286261151,7,1115.2451664183209,0,0,1
75,114.01479627243758,643,189,78,1106.6874215373293,545.0650142890482,4,238.36565171058766,0,0,1
24,196.0738126388431,1104,147,36,3261.9874836215267,1839.3024559400988,26,184.82337591801357,0,0,1
18,73.35426615782846,687,22,0,4153.125389607931,847.8614591388696,9,46.30790501540297,0,0,1
11,124.68529955554806,2177,195,73,3289.125607026613,918.9125413007106,13,275.61690324615034,0,0,1
39,148.17145036512443,250,27,33,9019.121157068774,4404.5626576527475,17,958.0984285211837,0,1,1
