drives,totalsessions,ndaysafteronboarding,totalnavigationsfav1,totalnavigationsfav2,drivenkmdrives,durationminutesdrives,activitydays,kmperdrivingday,professionaldriver,android,label
69,100.4435993,3256,0,0,3956.516547,1283.128876,25,247.2822841875,0,0,0
32,242.0694891,1061,348,0,5089.550767,1721.891355,28,188.50188025925925,0,0,0
127,347.8665408,1777,399,54,2428.896911,1222.133855,22,110.40440504545454,1,0,0
145,286.2817749,2874,0,15,5586.768723,2424.452543,27,253.9440328636364,1,0,0
93,133.3986481,3365,95,27,4940.695042,2331.656081,8,988.1390084,0,0,0
59,286.6763437,2147,0,23,973.9246615,753.5391568,26,40.580194229166665,0,1,0
104,299.0808969,807,0,30,4984.78766,3085.122681,22,237.3708409523809,1,0,0
21,148.4961371,3142,32,0,3316.046937,2222.653096,27,138.168622375,0,1,0
131,183.5027607,675,27,53,772.5012714,450.3404912,31,28.6111582,1,1,0
120,419.0349187,1332,323,28,2410.779787,1638.487406,18,241.0779787,0,1,0
6,357.1223193,62,0,20,3371.102563,1598.424343,10,374.5669514444445,0,0,1
10,138.6332878,1638,0,1,1192.38516,698.9468368,23,70.14030352941177,0,0,0
43,305.9144759,1757,118,0,4940.787501,2840.170055,21,329.3858334,0,0,0
85,141.8119546,1258,30,0,1505.627468,244.3053208,12,301.1254936,0,0,0
52,284.3743612,535,0,0,3611.475291,823.7432697,31,150.47813712500002,0,1,0
64,120.8477148,390,78,0,1195.388388,428.842273,20,79.6925592,0,1,1
131,262.7463796,2295,9,20,1958.038845,1581.339614,14,178.00353136363637,0,1,0
20,51.43280568,1611,192,50,592.9284823,318.8078743,4,296.46424115,0,0,0
30,45.34087249,3371,110,33,4405.23114,790.5875609,30,200.23777909090907,0,0,0
51,190.3227069,1358,34,31,6322.875312,1145.623703,31,243.187512,0,0,0
50,107.7645804,894,0,0,2179.827906,1525.723286,19,155.70199328571428,0,1,0
28,118.2302839,1778,31,0,673.2601968,355.2984671,16,42.0787623,0,1,0
101,129.541231,1362,250,25,6208.788568,1968.089298,29,248.35154272,1,1,0
7,91.85885431,3238,98,12,2578.258035,1627.03806,13,214.85483625,0,0,0
8,21.57931999,500,158,10,2248.242871,1846.440532,30,97.74969004347824,0,1,0
26,104.7845833,1821,0,71,4010.494888,2554.960746,15,445.6105431111112,0,0,1
9,44.13275818,1988,116,0,2539.39877,801.0242438,23,158.712423125,0,0,0
195,306.7770095,2540,117,0,1956.471079,1001.557003,15,130.43140526666667,0,1,0
125,209.5275605,3430,210,0,2665.77717,1788.314,13,266.577717,0,1,1
32,222.0836618,2242,0,43,1801.43864,314.0182303,9,257.34837714285715,0,1,0
30,50.40700767,177,68,23,4162.543832,1917.812148,25,198.21637295238096,0,1,0
28,80.04731511,895,105,65,6142.239685,1083.846333,27,236.23998788461537,0,1,0
184,356.0834601,3386,0,29,4943.250411,2357.649293,18,494.3250411,0,1,0
96,135.0366,3438,0,39,5942.792686,3251.400089,8,848.9703837142857,0,0,0
13,167.976535,2936,17,4,4266.993933,2922.170001,26,177.791413875,0,1,0
12,73.02084941,257,214,6,7453.112966,1340.307814,19,496.8741977333333,0,1,0
132,268.0827828,1376,191,30,4342.080613,1697.544295,3,0.0,0,1,0
24,133.0022458,1655,19,12,3786.42969,1807.130495,25,180.3061757142857,0,0,0
13,24.85792718,1669,0,31,2884.876233,2273.356049,28,151.8355912105263,0,1,0
21,68.18013484,2152,164,105,935.997694,551.6736063,19,49.263036526315794,0,0,0
102,144.9903305,3104,125,0,6046.763702,1560.437787,20,403.1175801333333,0,0,0
32,47.47579242,3361,409,1,3707.405304,2934.471195,20,247.1603536,0,1,0
76,149.3008864,639,26,19,2077.466515,1341.638118,30,79.90255826923077,0,0,0
72,156.5309544,375,0,0,6256.445063,4068.740327,22,284.3838665,0,0,0
19,380.6183726,1113,295,0,2800.125209,1214.514573,22,175.0078255625,0,0,0
73,139.7836676,3019,80,0,3794.732958,2758.560174,8,474.34161975,0,0,0
47,69.78232784,323,0,46,1658.249363,369.8332206,26,97.5440801764706,0,1,0
25,133.0402266,1033,30,65,6228.247367,3382.99848,7,889.7496238571429,0,1,0
29,43.19155138,1094,36,0,773.4119554,407.0526413,6,154.68239108,0,1,0
60,216.7019116,2712,100,0,2419.23513,989.7359428,16,302.40439125,0,1,1
65,95.25183533,1675,0,28,4256.168907,3134.10827,16,386.9244460909091,0,1,0
87,109.9106789,1141,3,0,4397.746434,974.1181999,2,0.0,0,0,0
54,237.0869432,3148,0,9,1330.513349,537.2939487,19,110.87611241666669,0,0,0
9,240.5095093,3064,146,44,5754.391718,4488.03202,26,250.1909442608696,0,1,1
53,109.3510651,1615,314,14,3835.549594,1758.116768,25,213.0860885555556,0,0,0
26,58.58832175,1424,55,0,506.1476382,413.9197497,17,29.77339048235294,0,1,0
10,67.23030743,1581,31,21,2743.714312,1107.729879,14,391.95918742857145,0,0,0
22,83.84425072,1130,12,3,2957.949768,607.3339229,10,591.5899536,0,1,1
40,67.90274206,3113,63,0,7245.519892,550.4144381,26,426.2070524705882,0,1,0
16,101.7546591,2562,231,64,3263.87206,446.014062,2,0.0,0,0,0
70,113.3913473,854,115,0,2269.673897,1604.784511,31,90.78695588,0,0,0
5,411.8113528,709,266,0,3907.226302,2349.540709,16,488.40328775,0,0,0
88,155.8724003,69,33,0,1452.248811,944.4154222,12,161.360979,0,0,0
115,242.586354,1951,201,9,1039.72133,561.2130076,6,0.0,0,1,1
24,275.7295391,1404,6,107,3890.180446,1856.985361,16,243.136277875,0,0,0
38,82.79227622,3086,145,0,3928.082786,2061.590724,16,327.3402321666667,0,0,0
128,233.1928222,2685,311,26,4173.705464,1964.244734,14,417.3705464,0,0,0
81,386.9653963,1079,175,11,5720.259353,3393.751212,13,817.1799075714287,0,0,0
55,85.14041996,1830,71,0,2096.478356,1045.86647,13,161.26756584615384,0,0,0
163,430.1505952,2730,55,0,2219.972659,1280.357941,5,443.9945318,0,0,0
74,198.678078,3292,107,55,680.2119319,456.0919752,27,35.80062799473684,0,1,0
38,106.7900352,499,90,25,3143.099419,1051.03163,20,196.4437136875,0,1,0
48,91.31674133,486,62,0,3661.737908,2897.160159,14,261.5527077142857,0,0,0
51,83.92109759,646,78,0,6163.511098,2814.786015,17,385.219443625,0,0,0
70,216.7102782,61,199,14,2724.780501,1537.64216,21,136.23902505,0,0,0
2,4.695742009,3386,43,0,4373.978381,1103.333006,13,336.45987546153845,0,1,0
116,316.4834746,986,157,6,1597.537915,1239.232264,16,99.8461196875,0,0,0
152,190.4368877,3339,406,60,6914.85124,870.7268935,23,493.91794571428574,0,0,0
8,14.19773291,2149,168,80,1587.052154,1283.535235,11,144.27746854545455,0,0,0
146,300.1177144,3402,0,61,6060.33986,1293.642212,20,505.0283216666666,0,0,0
15,28.87422782,207,91,0,527.8214568,186.9321361,22,27.78007667368421,0,0,0
3,24.35022717,846,136,0,4810.224065,1553.277647,9,534.4693405555556,0,0,0
5,26.85911693,367,0,0,4723.053034,2321.649381,19,393.5877528333333,0,0,0
5,17.74028207,2677,32,36,2380.026696,1287.365621,14,198.335558,0,0,0
0,96.78177835,2732,425,16,1394.604767,573.5911694,18,139.46047670000002,0,0,0
70,137.855885,756,42,31,3224.805585,2130.143396,6,0.0,0,0,0
52,133.9591434,409,12,0,5197.334311,3378.426263,2,0.0,0,1,0
25,198.9725058,1837,65,0,7942.596354,1959.190582,1,0.0,0,1,0
129,165.7990644,40,59,37,2961.670989,651.6917756,1,0.0,0,0,0
4,84.33313843,2352,63,0,777.2068746,447.6028111,14,55.514776757142855,0,0,0
47,146.6114432,2315,82,0,2920.318436,928.8652725,11,324.47982622222224,0,1,0
158,219.7385052,1897,135,61,6770.074813,770.2844525,29,260.3874928076923,1,1,0
154,221.7770531,241,105,10,2663.532874,1606.649785,28,121.06967609090908,1,0,0
40,154.5808349,737,193,22,2825.499076,2026.603889,6,941.8330253333334,0,0,1
22,358.7061845,2971,18,39,5208.660992,2880.16852,22,400.6662301538462,0,0,0
89,287.2175072,2210,244,0,2003.159944,759.1246791,6,333.85999066666665,0,0,1
0,20.0674901,1355,83,98,1805.177261,271.3982617,23,106.18689770588236,0,0,0
17,164.871787,2561,273,0,5099.864788,3449.305767,20,254.9932394,0,0,0
16,82.34198699,2340,0,1,3754.43777,2565.299583,1,0.0,0,0,1
114,153.9469006,3202,25,0,1730.098987,303.8252359,15,115.33993246666668,0,0,0
11,13.67116066,2583,44,54,3878.522285,1984.511053,8,484.815285625,0,1,0
25,93.48871453,3082,121,0,2132.024995,82.99777765,19,152.28749964285717,0,1,0
39,60.95172436,1471,52,0,1859.284068,739.0460049,29,80.83843773913043,0,1,0
46,209.1101196,2434,0,0,5029.264958,2227.980868,9,718.4664225714286,0,0,1
78,118.3119953,1403,163,13,3534.721502,1555.610875,7,504.9602145714285,0,0,0
191,339.6680852,791,67,0,3196.115433,789.4657355,23,145.27797422727272,1,0,1
22,44.65468309,1487,214,73,4010.545919,2927.476149,17,308.5035322307692,0,0,0
23,61.73864219,3363,64,0,5987.750196,2691.595483,1,0.0,0,0,0
109,317.8304299,2917,0,22,5587.039841,3624.481775,13,429.7722954615384,0,1,0
78,103.4325342,1968,111,0,2776.610037,1185.049611,13,277.6610037,0,0,0
82,199.3057425,393,324,105,2692.75804,697.0557021,16,192.33986,0,0,0
91,357.3371462,1955,0,0,5571.048715,2311.912094,17,397.9320510714286,0,0,0
33,57.78082303,1973,13,0,2766.252975,1807.395685,19,251.47754318181816,0,0,0
63,87.01156911,2408,151,93,7300.549328,1230.394072,18,456.284333,0,0,0
29,85.93030306,3029,29,26,2422.129925,1717.832168,24,134.5627736111111,0,0,0
47,180.3598517,2449,19,9,8398.314582,3571.448498,9,933.1460646666668,0,0,0
16,208.4015936,2832,40,0,7692.120343,4781.852844,17,699.2836675454545,0,1,0
28,288.348937,899,44,5,5055.944725,976.6102622,14,842.6574541666668,0,0,0
84,200.4812449,2247,39,0,4684.23455,1238.762528,3,0.0,0,0,0
189,237.3853557,1862,0,0,2587.553145,403.2118144,29,129.37765725,1,0,0
172,226.8133136,576,208,0,2145.656353,1448.904804,30,97.52983422727272,1,0,0
50,72.89234408,1111,61,0,7199.118559,2738.064808,30,359.95592795,0,1,0
82,103.5680798,1709,0,2,7860.939937,803.0524009,23,357.31545168181816,0,0,0
53,141.349648,2392,10,95,1022.558302,735.8448634,30,53.818858,0,1,0
105,204.5921316,2352,182,0,4659.385378,3491.921292,21,221.8754941904762,1,1,0
141,177.1400041,167,0,0,5312.621246,1640.804666,7,885.4368743333333,0,1,0
14,122.7787683,1425,84,0,4631.317304,2130.256839,22,272.4304296470588,0,0,0
98,134.2617732,2663,0,22,1099.91174,577.8307079,7,183.3186233333333,0,0,0
28,160.7735974,774,168,0,4706.476652,3435.701785,1,0.0,0,1,1
95,259.7795455,2807,23,28,2059.968531,694.7687377,26,85.832022125,0,0,0
9,75.51912107,2447,0,10,5387.894923,2400.746448,11,1077.5789846,0,0,0
7,159.3916882,1485,0,0,2487.418431,1178.250907,19,226.12894827272729,0,1,0
1,24.93456545,1442,0,0,2046.227295,678.8294027,7,1023.1136475,0,0,0
1,44.74210426,770,0,0,540.4140182,342.8544393,18,54.04140182,0,0,1
22,136.111917,2524,0,0,7322.529474,3608.993047,18,732.2529474,0,1,0
31,35.20326991,1971,0,0,2255.799475,1665.022294,8,281.974934375,0,0,0
50,117.2530581,62,0,28,2942.591265,1625.66459,2,0.0,0,0,0
11,135.5541439,3218,218,83,4503.288597,661.9135009,10,562.911074625,0,0,1
28,93.519405,794,0,5,1294.274177,625.9007051,20,76.13377511764706,0,1,0
66,214.150728,2970,138,6,4967.655805,3949.321319,21,331.17705366666667,0,1,0
62,227.559228,1667,30,0,8394.455599,885.4150718,2,0.0,0,0,0
12,60.95147722,189,142,38,5141.032593,1738.289676,13,642.629074125,0,0,0
19,87.19414382,2623,73,0,3589.204984,2748.085795,5,717.8409968,0,1,0
115,288.0434833,3028,322,0,2794.602287,981.2478557,25,133.07629938095238,1,1,0
44,180.8648102,3063,119,0,1304.070547,886.6397229,15,100.313119,0,1,0
48,86.42714212,1010,112,0,9304.538705,2517.856809,22,465.22693525000005,0,1,0
41,83.96479223,3307,127,0,3532.153513,1703.920252,9,706.4307026,0,0,0
81,130.9958492,3018,66,39,805.9255643,650.2733824,15,53.72837095333333,0,1,0
172,226.3263307,1257,68,7,3652.485812,2542.869828,15,365.2485812,0,0,1
130,187.8733722,2176,248,98,1800.534436,776.7789578,28,81.84247436363636,1,1,0
64,301.8846123,2547,146,41,5777.104336,1109.916677,28,288.8552168,0,1,0
5,87.71688615,1246,243,0,6574.208965,2468.833841,17,469.5863546428572,0,1,1
40,163.8324632,3413,55,3,7339.60389,1003.51079,23,366.9801945,0,0,0
45,140.9435781,3110,64,25,3051.016103,1784.431033,11,508.5026838333333,0,1,0
45,59.39942334,418,419,4,3613.784837,2321.114089,1,0.0,0,1,0
13,211.3793183,694,143,0,6070.883321,1779.776229,29,242.83533284,0,0,0
32,232.9289841,1907,0,0,2773.633346,477.1918616,14,252.148486,0,0,0
42,210.6158799,1032,344,46,5324.805413,3540.999213,30,242.0366096818182,0,1,0
37,112.2988638,2147,0,1,4724.453459,195.4721835,5,0.0,0,1,0
5,33.69453081,1827,47,18,4125.353542,1310.060041,20,257.834596375,0,0,1
198,265.6266479,1739,91,33,3678.922239,2868.679011,14,282.9940183846154,0,0,0
21,120.7997771,3156,32,0,5057.777488,476.5900942,20,361.26982057142857,0,0,0
37,137.383285,2231,0,57,3405.604396,2598.838069,10,340.5604396,0,1,0
17,63.22869914,3073,107,0,4384.532051,967.264802,8,626.3617215714286,0,0,1
0,5.626861619,592,0,0,7959.247975,869.6749099,13,884.3608861111111,0,1,0
75,248.1996982,1345,293,0,2966.8585,1218.181114,5,0.0,0,0,1
17,34.13564587,157,124,102,2242.372567,1283.33824,25,101.92602577272729,0,0,0
1,74.54188435,1570,18,0,1782.157113,1404.432859,12,148.51309275,0,0,1
111,248.2210312,1372,230,44,1910.727848,1093.278769,4,477.681962,0,0,1
117,333.231287,2098,0,27,1323.340618,815.4795055,6,0.0,0,0,1
106,170.6551793,281,50,0,3267.695633,867.2713343,5,816.92390825,0,0,0
114,194.7206761,3038,230,0,1275.193125,297.081643,23,67.11542763157895,0,1,0
35,47.25037019,1423,0,58,4341.456729,3298.470464,15,333.95820992307694,0,0,0
74,248.6906444,2013,209,0,2919.174606,1954.572519,18,194.6116404,0,1,0
52,101.2289094,1169,92,0,2464.719761,752.3245852,6,492.9439522,0,1,0
58,79.1877634,1398,367,14,1337.552282,617.5844568,10,133.7552282,0,1,1
65,120.3980418,29,64,0,5618.937014,4080.009235,29,208.1087782962963,0,1,0
114,189.0128976,3050,109,0,1199.567337,576.5867729,16,133.28525966666666,0,1,0
43,108.8368901,1368,76,0,7382.80126,3985.809823,23,320.9913591304348,0,1,0
33,107.0775849,961,100,25,8741.89178,3978.297249,24,460.09956736842105,0,0,0
160,431.1528512,2910,42,2,3444.341812,514.4516818,30,132.4746850769231,1,1,0
70,179.8075894,1098,18,33,3576.03601,1445.597174,17,357.603601,0,1,0
14,56.39718662,1601,183,10,5179.363987,1992.695287,19,272.59810457894736,0,0,1
30,55.28836788,2553,389,18,3464.927608,2154.8057,16,433.115951,0,1,0
34,404.3416805,1845,23,4,3255.074791,824.8954595,4,0.0,0,0,0
26,64.60553692,1758,11,95,7390.428708,3740.203931,3,0.0,0,0,1
94,245.858521,1139,237,0,1721.185259,1356.431424,30,63.74760218518519,0,1,0
152,261.6863132,679,0,4,6337.738921,4225.864963,10,633.7738921,0,0,0
6,70.42454524,393,0,0,1201.484074,899.1937548,2,600.742037,0,1,0
170,231.8981228,310,322,2,1976.445023,1295.59579,2,988.2225115,0,0,1
8,30.69806081,303,5,0,2055.059415,582.243586,8,411.011883,0,0,0
5,30.81442017,3235,3,99,5639.909807,3019.328977,22,331.7594004117647,0,0,1
45,109.5149696,29,83,0,5085.405287,1097.373638,29,267.65290984210526,0,0,0
73,204.1545598,1853,28,1,8861.160516,4629.608037,27,402.7800234545455,0,1,0
139,216.3375209,2063,39,2,4716.981724,981.6288038,4,1179.245431,0,0,1
112,158.1590698,1214,0,27,5268.759909,600.5981074,28,239.4890867727273,1,0,0
19,189.1725901,1711,30,11,3928.513899,2251.725373,9,436.50154433333336,0,0,0
129,179.4651564,3219,0,104,1735.178305,1042.354216,27,102.06931205882351,0,0,0
77,201.7631751,1888,6,3,6790.668025,2745.390424,21,522.3590788461538,0,0,0
68,145.4206065,2760,32,0,2036.285442,752.03976,8,678.7618140000001,0,0,0
73,163.6601782,1279,89,65,1505.212938,454.8894524,5,301.0425876,0,1,1
117,305.610368,2114,45,59,1665.566836,706.9897023,5,0.0,0,0,1
64,106.1394945,1021,141,0,5349.457211,1342.708716,11,486.3142919090909,0,0,0
55,134.0355001,893,401,24,715.8779209,261.401262,2,0.0,0,1,0
79,383.4278996,1877,4,78,6085.51671,3226.096369,9,676.1685233333333,0,1,0
92,158.0155632,922,64,11,1033.642063,469.5088409,20,60.80247429411765,0,0,0
73,138.8785828,997,105,48,4428.954172,3501.188247,17,402.6321974545454,0,1,0
103,122.8830108,2074,109,14,3966.845788,3121.077111,25,247.92786175,0,1,0
31,40.5796651,137,118,0,2807.182973,802.2897734,29,147.7464722631579,0,0,0
80,120.6611996,610,66,0,2406.287416,829.5059997,5,802.0958053333334,0,0,0
101,229.9936712,2552,42,0,8652.529242,2131.043604,25,360.52205175,1,1,0
109,158.8521369,1677,55,27,1963.545676,1513.590046,7,490.886419,0,1,1
54,197.8486817,2288,37,10,1541.561085,1184.839184,2,0.0,0,0,0
74,107.550629,2962,20,0,2205.837361,1137.340264,1,0.0,0,0,0
11,307.6435851,2546,184,19,2759.940755,659.2291505,13,212.303135,0,1,0
90,180.7249286,1606,149,0,2152.100798,1005.191427,27,126.59416458823527,0,1,0
33,298.1950447,2699,115,22,7706.708999,2121.602746,27,350.3049545,0,0,0
24,368.9462454,49,2,57,5173.209698,3344.140747,25,323.325606125,0,1,0
93,169.6441234,386,331,13,1044.400751,548.7266623,23,45.40872830434783,0,0,0
20,76.94917739,128,4,0,4845.582538,1942.175959,6,807.5970896666666,0,1,1
93,135.3510312,146,170,0,1717.735071,178.3495648,19,107.3584419375,0,1,1
3,328.2201583,890,0,16,3244.09421,2481.911788,25,162.2047105,0,0,0
151,194.6004785,1928,80,3,2493.675834,1955.571074,12,415.612639,0,1,0
103,306.9250763,229,257,14,5479.410638,2162.208147,30,188.9451944137931,1,1,0
54,258.5375579,3251,25,0,2525.84605,902.0196597,5,505.16921,0,1,0
73,309.8027471,3160,227,0,4353.341744,2711.378422,25,241.85231911111111,0,1,0
91,266.4541969,3429,21,28,932.1053144,470.8680498,30,38.837721433333336,0,1,0
75,164.3895445,366,5,77,4254.658868,1735.23022,8,531.8323585,0,0,0
89,206.993062,1345,0,2,2567.426494,1163.506886,8,320.92831175,0,0,1
43,71.83602741,1736,0,27,1879.208539,671.4557781,28,81.70471908695652,0,1,0
185,276.7742305,1929,152,28,2987.764484,1687.955163,20,186.73528025,0,1,0
32,143.9570052,1428,0,0,4529.493893,2979.966599,13,566.186736625,0,1,0
4,40.33356586,899,0,2,2950.584009,1378.239899,24,173.5637652352941,0,0,0
19,48.31959179,2155,79,19,449.221684,166.6121523,10,56.1527105,0,0,0
11,13.68208371,2008,141,5,1869.65241,1304.526576,14,207.73915666666664,0,0,0
24,150.7043982,2219,181,0,8514.61956,3027.808305,18,500.859974117647,0,1,0
6,201.5522485,696,44,0,1742.639247,702.6671638,5,580.8797490000001,0,0,0
48,231.495161,2391,92,0,3894.464634,1303.401269,27,204.97182284210527,0,0,0
1,80.97670061,1085,100,39,536.2043724,313.9696171,19,28.221282757894738,0,1,0
11,56.19409126,761,42,51,2543.268595,758.9490914,10,254.3268595,0,0,1
6,5.998824065,441,73,21,5877.082855,2336.081698,10,734.635356875,0,1,1
30,78.46411993,1450,37,1,3785.659521,1031.217096,23,199.2452379473684,0,0,0
13,42.18958532,2676,51,0,7534.216344,2204.191814,23,502.2810896,0,0,0
52,119.0063574,2833,96,53,1713.734121,1071.852565,11,244.8191601428572,0,1,0
119,401.7732634,2824,93,11,3252.287219,799.4176509,1,0.0,0,0,0
2,82.76885142,527,71,3,4821.124341,1058.874918,24,267.84024116666666,0,1,0
84,168.1605051,282,67,49,3833.312399,641.1202797,11,348.4829453636364,0,0,1
4,15.58112994,3062,30,46,5209.07767,3074.683506,16,400.6982823076923,0,0,0
6,144.6242622,1485,285,40,5125.51646,2220.276755,16,512.551646,0,0,0
54,302.3685975,1914,0,0,3071.085416,1968.235927,5,1023.6951386666666,0,0,0
57,251.9109734,755,0,0,3839.225251,2707.320354,21,319.93543758333334,0,0,0
2,36.75057953,2987,110,0,1003.526055,483.0296314,24,71.68043250000001,0,1,0
19,182.8822588,3336,33,0,5854.760651,1963.505415,25,390.3173767333333,0,1,0
31,124.1914181,1085,230,4,6238.880799,2422.623039,20,567.1709817272726,0,1,0
47,213.3996628,1619,2,0,3784.317588,1902.944787,10,378.4317588,0,0,0
12,65.00726879,2340,7,0,3589.137118,1611.612371,12,448.64213975,0,0,0
173,288.3001826,1517,14,0,4592.365264,2310.161468,17,306.15768426666665,0,1,0
126,156.8352307,2010,0,0,2779.131306,462.3823438,14,252.64830054545456,0,0,0
51,209.6131714,1684,218,0,3315.017971,2402.985252,9,473.5739958571429,0,1,0
114,202.7495191,1317,63,0,1915.232664,521.7604054,31,68.40116657142858,1,0,0
159,259.8854156,3482,81,0,4496.792187,3260.639987,22,249.82178816666664,0,0,0
96,312.0986014,671,0,0,5169.801719,786.8055947,23,272.0948273157895,0,0,0
25,79.02163223,43,0,103,3377.784924,781.3304042,18,337.7784924,0,0,0
36,131.7740547,88,168,24,3210.042213,2215.9011,4,802.51055325,0,0,1
142,366.4100701,3050,0,18,867.0445435,560.8641195,1,0.0,0,0,0
83,164.9984427,3261,67,49,2525.021779,1518.134488,9,631.25544475,0,0,0
73,135.0642103,2467,0,26,3813.549572,2470.181597,5,953.387393,0,0,0
73,276.128044,1284,202,27,3156.272978,2162.10918,16,394.53412225,0,0,0
66,301.0748126,1027,0,10,1310.982507,666.332898,0,0.0,0,0,0
58,282.636747,2539,377,97,3061.379634,1029.825322,2,0.0,0,0,1
20,55.76717589,1282,2,0,2238.547392,575.662631,15,248.727488,0,1,0
24,346.8890185,3169,154,9,4540.553124,1850.304417,15,302.7035416,0,1,0
76,211.177761,3169,267,0,1630.159571,876.9971513,13,271.69326183333334,0,0,0
19,198.0355531,2754,0,0,2393.776248,978.0702288,29,85.49200885714286,0,1,0
57,229.3712644,1578,246,0,4841.274645,1203.711903,8,605.159330625,0,0,0
42,59.64887814,33,242,0,2279.699317,892.5998611,17,142.4812073125,0,1,1
73,480.6748984,2099,152,0,1331.737247,645.3614888,27,57.90161943478261,0,1,0
