ndaysafteronboarding,activitydays,android,label
3373,27,0,1
2463,19,0,1
218,0,0,1
735,8,0,1
2519,5,0,1
3423,13,0,1
696,4,0,1
2319,13,0,1
803,5,0,1
856,27,1,1
2152,5,0,1
812,12,1,1
591,26,0,1
418,23,1,1
2187,7,0,1
1219,20,1,1
1201,20,0,1
562,9,0,1
497,10,0,1
1449,1,0,1
1434,5,0,1
3221,10,0,1
2234,20,0,1
1248,13,0,1
316,25,0,1
2039,17,0,1
2906,12,0,1
1251,11,0,1
695,8,0,1
1034,3,1,1
392,25,0,1
1121,1,0,1
695,2,0,1
357,6,0,1
1458,16,0,1
739,3,0,1
315,8,0,1
144,23,0,1
2681,17,0,1
561,22,1,1
86,7,0,1
1408,16,1,1
2790,12,0,1
177,15,0,1
1974,16,0,1
2813,16,0,1
717,8,0,1
1639,17,0,1
942,8,1,1
238,8,0,1
1292,2,0,1
925,5,0,1
2891,6,0,1
2562,15,0,1
1485,4,0,1
53,1,0,1
2402,26,0,1
616,11,0,1
1043,20,0,1
2673,3,0,1
289,7,0,1
880,15,0,1
1291,7,0,1
1449,3,0,1
1178,5,1,1
1346,18,1,1
1325,20,0,1
339,12,0,1
1513,11,0,1
2765,22,0,1
710,22,0,1
197,4,0,1
2234,14,0,1
1188,11,0,1
1887,24,0,1
2122,6,0,1
1820,9,0,1
1224,7,0,1
1285,9,0,1
562,16,0,1
291,20,0,1
762,9,0,1
788,1,0,1
444,12,0,1
739,6,0,1
1296,6,0,1
781,10,1,1
172,10,0,1
45,21,0,1
552,3,0,1
2447,7,0,1
178,0,0,1
438,23,0,1
36,26,0,1
2338,9,0,1
2044,7,1,1
3122,8,0,1
41,0,0,1
1504,10,0,1
2816,17,0,1
268,13,0,1
3172,21,0,1
748,15,0,1
1655,4,0,1
836,12,0,1
82,19,0,1
274,21,0,1
249,7,0,1
2558,10,0,1
883,4,0,1
1232,5,0,1
2066,10,1,1
2179,5,0,1
2220,10,0,1
2159,5,0,1
1302,0,0,1
311,9,1,1
539,1,0,1
2509,1,0,1
3369,16,0,1
1698,11,0,1
984,8,0,1
1691,17,1,1
2647,19,0,1
738,5,0,1
1881,9,0,1
429,26,1,1
663,2,1,1
295,16,0,1
1325,7,0,1
911,25,0,1
221,11,0,1
1572,10,1,1
3372,4,0,1
284,3,0,1
3369,6,1,1
1473,13,0,1
778,11,0,1
2549,18,0,1
3205,3,0,1
3220,18,0,1
107,24,0,1
912,0,0,1
3142,12,0,1
95,22,1,1
341,9,0,1
2214,9,0,1
2972,1,0,1
1235,12,0,1
87,7,0,1
1725,13,0,1
1379,9,1,1
2472,23,0,1
2411,11,0,1
2822,6,1,1
672,6,0,1
1406,23,1,1
1319,17,1,1
1697,14,0,1
2341,14,0,1
1097,17,0,1
1110,6,0,1
564,3,0,1
2306,10,0,1
771,24,0,1
309,5,0,1
198,13,0,1
2819,12,0,1
1226,17,0,1
399,9,1,1
2683,2,0,1
2970,8,0,1
3179,3,0,1
1811,13,0,1
733,27,0,1
326,3,0,1
723,1,0,1
518,4,0,1
1605,5,0,1
3124,17,0,1
808,16,0,1
577,3,0,1
3337,2,0,1
3064,15,0,1
1820,12,0,1
1115,3,0,1
1432,22,1,1
1812,15,0,1
2272,15,1,1
1260,18,0,1
1000,11,0,1
200,20,0,1
1550,11,1,1
2180,14,0,1
1299,17,0,1
2466,19,0,1
1178,17,0,1
3390,10,0,1
2905,5,1,1
246,12,0,1
2027,10,0,1
2291,2,0,1
1957,15,0,1
1514,7,0,1
758,2,0,1
883,4,0,1
638,17,0,1
348,16,0,1
596,21,0,1
607,6,1,1
418,9,0,1
28,5,0,1
3089,2,0,1
2465,16,0,1
569,26,0,1
618,21,0,1
161,21,0,1
3339,14,0,1
2469,4,0,1
3342,20,0,1
1458,20,0,1
3261,8,0,1
752,23,0,1
932,19,1,1
2192,24,0,1
1561,7,0,1
488,9,0,1
2327,16,0,1
800,2,0,1
1201,23,1,1
2434,10,0,1
2213,14,0,1
3061,12,0,1
1566,6,0,1
468,8,0,1
1157,22,0,1
257,5,0,1
3191,12,0,1
3301,15,0,1
3023,11,0,1
2568,6,0,1
3173,6,0,1
1742,10,0,1
3280,16,0,1
1083,6,0,1
1358,15,0,1
855,7,0,1
293,7,0,1
1640,15,0,1
1423,8,1,1
274,6,1,1
1848,12,0,1
2208,14,0,1
2537,11,0,1
2509,11,1,1
1474,27,0,1
987,17,0,1
1176,11,0,1
191,19,0,1
380,13,0,1
331,0,0,1
60,2,0,1
1386,9,0,1
2226,8,0,1
2561,3,0,1
2848,11,0,1
1743,24,0,1
1202,6,0,1
1824,8,0,1
75,4,0,1
3252,2,0,1
1678,4,1,1
1557,3,0,1
3357,7,0,1
1485,15,0,1
711,7,0,1
164,3,0,1
2210,28,0,1
714,5,0,1
1482,14,0,1
1630,20,0,1
1530,10,0,1
1855,0,0,1
767,25,0,1
2449,29,0,1
789,19,0,1
403,3,1,1
946,15,0,1
211,11,0,1
1758,2,0,1
868,30,1,1
1035,15,0,1
745,7,0,1
1681,20,1,1
1078,26,0,1
303,5,0,1
2644,5,0,1
461,12,0,1
616,2,0,1
440,16,0,1
1550,6,0,1
722,15,0,1
1302,0,0,1
1565,7,0,1
2693,3,0,1
252,7,0,1
487,14,0,1
2106,5,0,1
1918,7,1,1
998,9,0,1
90,10,0,1
1098,8,0,1
1229,6,0,1
452,13,0,1
2956,12,0,1
2138,13,0,1
1502,12,0,1
1040,10,1,1
266,6,0,1
877,1,0,1
1074,17,0,1
94,13,1,1
288,25,1,1
2004,7,0,1
516,13,0,1
3005,7,0,1
636,8,0,1
1019,11,0,1
2520,12,0,1
2004,10,1,1
523,13,0,1
149,0,0,1
2671,2,0,1
767,25,0,1
253,26,1,1
1289,13,0,1
2126,4,0,1
1188,6,0,1
3193,7,0,1
580,8,0,1
1112,13,0,1
658,8,0,1
683,27,0,1
961,10,0,1
2986,8,0,1
2148,6,0,1
1040,15,0,1
655,27,0,1
1429,19,0,1
2265,17,0,1
3342,19,1,1
1281,10,0,1
1550,13,0,1
2900,7,0,1
903,7,0,1
2408,10,0,1
2892,7,0,1
2763,16,0,1
3025,11,0,1
103,7,0,1
3146,9,0,1
274,14,0,1
530,11,0,1
1483,16,0,1
2082,0,0,1
1371,7,0,1
2480,14,0,1
1429,11,0,1
1439,16,0,1
519,20,0,1
1189,10,0,1
1381,12,0,1
3126,9,0,1
1288,2,1,1
149,23,1,1
602,16,0,1
1605,7,0,1
866,5,0,1
1065,22,0,1
194,8,1,1
3247,14,1,1
804,9,0,1
3017,4,0,1
324,8,0,1
2086,12,0,1
295,20,0,1
3212,10,0,1
1602,2,0,1
2957,11,0,1
123,26,0,1
3077,5,0,1
2841,13,0,1
1381,2,0,1
654,22,0,1
1113,12,0,1
574,27,0,1
625,12,0,1
1224,23,0,1
717,1,0,1
115,12,0,1
484,25,1,1
2085,5,0,1
608,9,0,1
482,1,0,1
317,14,0,1
946,12,1,1
2318,13,0,1
2079,4,0,1
3336,22,0,1
1285,3,0,1
1758,11,0,1
577,24,0,1
2079,10,0,1
54,24,0,1
2510,10,1,1
90,12,0,1
1285,25,0,1
511,17,0,1
560,25,0,1
1561,9,0,1
888,11,0,1
606,5,0,1
467,20,0,1
1320,10,0,1
1177,18,0,1
78,24,0,1
2430,31,0,1
659,2,0,1
256,19,0,1
2565,2,0,1
272,22,0,1
1226,14,0,1
1511,11,0,1
1566,3,0,1
441,18,0,1
1374,7,0,1
643,4,0,1
1104,26,0,1
687,9,0,1
2177,13,0,1
250,17,1,1
191,1,0,1
3164,18,0,1
1357,10,0,1
2027,23,0,1
1066,16,0,1
654,17,0,1
2453,12,0,1
1183,1,1,1
3253,21,0,1
3332,1,0,1
2377,6,0,1
444,19,0,1
790,25,0,1
1922,7,1,1
2515,4,0,1
764,15,1,1
1118,7,0,1
1550,19,0,1
498,12,0,1
860,4,0,1
1551,11,0,1
1530,2,0,1
990,6,1,1
823,10,0,1
306,10,0,1
1015,12,0,1
3088,5,0,1
420,5,0,1
2864,3,0,1
3352,6,0,1
2504,16,0,1
3242,5,0,1
762,9,0,1
637,4,0,1
326,19,0,1
297,4,0,1
729,21,1,1
326,7,0,1
184,5,0,1
1062,9,1,1
2402,12,0,1
454,16,0,1
169,3,0,1
683,21,0,1
2929,22,0,1
838,24,1,1
3041,2,0,1
1388,8,0,1
3308,5,1,1
960,9,0,1
1141,7,0,1
1065,12,0,1
319,16,0,1
908,12,1,1
669,11,0,1
1209,14,0,1
527,17,0,1
2364,17,0,1
1522,18,1,1
2282,6,0,1
638,26,0,1
3131,23,0,1
2200,11,0,1
316,9,0,1
2861,17,0,1
1191,8,0,1
44,18,0,1
835,26,0,1
1477,19,0,1
3139,1,0,1
183,17,0,1
1498,6,1,1
1526,14,1,1
2708,10,1,1
821,9,0,1
1611,9,1,1
1377,3,0,1
253,9,0,1
1941,9,0,1
883,5,0,1
1159,10,0,1
958,3,0,1
2957,21,0,1
293,7,0,1
438,13,0,1
2589,13,1,1
1282,9,0,1
1697,3,0,1
3226,11,0,1
2186,8,0,1
819,7,0,1
1067,2,1,1
1382,9,0,1
1420,4,0,1
3380,6,0,1
2321,11,0,1
2678,3,0,1
211,9,0,1
353,17,0,1
1108,18,0,1
446,5,0,1
610,4,0,1
983,11,0,1
3095,5,0,1
1626,7,1,1
3109,14,0,1
682,13,0,1
168,11,0,1
1214,16,0,1
656,3,0,1
819,16,0,1
2957,6,0,1
957,11,0,1
1034,8,0,1
3226,8,0,1
845,14,0,1
1046,22,0,1
1684,1,0,1
915,5,0,1
2779,11,0,1
2506,8,0,1
2245,7,0,1
3310,0,0,1
3043,7,0,1
769,4,0,1
1975,20,0,1
429,16,0,1
3353,10,0,1
1581,7,0,1
659,20,0,1
221,13,0,1
208,19,0,1
296,16,0,1
1713,5,1,1
2675,9,0,1
1232,10,0,1
116,23,0,1
767,7,0,1
2751,15,1,1
2389,7,0,1
2657,10,1,1
1558,4,1,1
2342,9,0,1
1363,24,0,1
87,6,0,1
1429,13,1,1
2355,0,0,1
2703,9,0,1
1851,12,0,1
1577,8,0,1
663,3,0,1
1031,11,0,1
3364,7,0,1
1376,4,0,1
2853,27,1,1
1192,8,1,1
991,19,0,1
106,17,0,1
1573,21,0,1
3411,1,0,1
2238,8,0,1
1037,21,0,1
2561,8,0,1
858,9,0,1
1728,19,0,1
801,9,0,1
656,4,0,1
2947,8,0,1
3020,7,0,1
1229,8,1,1
116,4,0,1
1426,28,0,1
188,5,0,1
898,19,0,1
2665,6,0,1
1123,10,1,1
866,10,0,1
711,15,0,1
2529,28,0,1
3088,2,0,1
1082,8,0,1
2207,11,1,1
550,2,0,1
45,29,0,1
1714,6,1,1
901,6,0,1
2664,18,0,1
1436,26,0,1
2176,11,0,1
1312,9,0,1
731,9,0,1
768,3,0,1
1283,14,0,1
844,7,0,1
1645,0,1,1
398,19,0,1
1232,8,1,1
3482,0,0,1
904,17,0,1
2993,3,0,1
3201,5,0,1
88,19,0,1
478,20,1,1
3061,4,0,1
3082,7,1,1
1580,17,0,1
1687,1,1,1
1168,24,1,1
594,20,0,1
1598,8,0,1
3131,7,0,1
511,8,0,1
1259,7,0,1
1190,20,0,1
1442,19,0,1
3234,18,0,1
2483,1,0,1
614,15,0,1
3468,14,0,1
636,13,0,1
1229,1,0,1
2981,21,0,1
892,19,0,1
3076,2,0,1
601,5,0,1
79,23,1,1
1208,7,0,1
1808,10,0,1
825,24,0,1
2890,24,0,1
3368,4,0,1
373,28,0,1
2897,25,0,1
800,27,0,1
2879,29,1,1
3248,11,0,1
1329,16,1,1
2372,18,0,1
2973,2,0,1
380,28,0,1
793,6,0,1
31,15,0,1
1231,6,0,1
247,16,0,1
800,15,0,1
1613,2,0,1
2818,27,0,1
148,9,0,1
607,13,0,1
909,19,0,1
1418,10,0,1
868,15,0,1
2138,3,0,1
3147,5,0,1
2433,11,0,1
2416,1,0,1
2082,2,0,1
2532,2,0,1
144,23,0,1
3239,18,0,1
339,18,0,1
1746,6,0,1
377,16,0,1
3183,6,0,1
1992,8,1,1
453,13,0,1
2084,1,0,1
240,13,0,1
273,14,0,1
1958,6,0,1
808,3,0,1
1624,5,0,1
2821,0,0,1
3158,11,0,1
2518,3,0,1
1131,14,0,1
823,4,0,1
71,11,0,1
1201,6,0,1
214,2,0,1
487,3,0,1
1093,3,1,1
685,23,0,1
729,21,0,1
3464,14,0,1
1707,18,0,1
2034,20,0,1
848,19,0,1
799,7,0,1
1244,17,0,1
2118,5,0,1
1684,2,0,1
1132,7,0,1
2385,13,0,1
3361,9,0,1
1035,18,0,1
1086,14,0,1
2323,9,0,1
1287,4,1,1
859,18,0,1
259,17,0,1
401,1,0,1
2101,6,0,1
139,18,0,1
2096,7,0,1
2461,10,0,1
696,2,0,1
1180,9,0,1
1332,9,0,1
3137,15,0,1
409,16,1,1
1586,12,0,1
1810,12,0,1
1535,18,0,1
745,21,0,1
1408,17,0,1
123,14,1,1
2235,9,1,1
1093,12,0,1
1582,11,0,1
215,5,0,1
25,15,1,1
1988,6,0,1
3085,7,0,1
1591,8,0,1
779,17,0,1
3247,7,0,1
2513,24,0,1
831,20,0,1
1961,19,1,1
528,10,0,1
1777,20,0,1
1210,12,0,1
241,11,0,1
853,15,0,1
2365,27,0,1
726,7,0,1
2914,15,0,1
589,21,0,1
237,14,0,1
289,1,0,1
2222,15,1,1
2857,8,0,1
214,17,1,1
296,9,1,1
302,2,1,1
1825,15,0,1
2313,22,0,1
201,25,0,1
3119,2,0,1
556,11,0,1
3238,21,0,1
2383,6,0,1
346,2,0,1
17,17,1,1
866,17,1,1
2795,6,0,1
512,2,0,1
2074,4,1,1
2664,12,0,1
949,7,0,1
3095,5,0,1
1964,20,0,1
922,20,1,1
1574,9,0,1
1105,18,0,1
1117,9,0,1
1320,14,0,1
631,20,1,1
3002,0,0,1
328,6,0,1
1019,13,0,1
2219,5,0,1
332,21,0,1
1000,11,0,1
308,19,0,1
296,10,0,1
1148,5,0,1
622,8,0,1
1049,8,1,1
605,12,0,1
559,11,0,1
292,12,0,1
505,7,0,1
878,9,1,1
465,20,0,1
156,13,0,1
249,6,0,1
1333,4,0,1
280,28,0,1
1258,1,0,1
77,17,0,1
1851,12,0,1
2179,8,0,1
3289,5,0,1
2590,21,0,1
626,2,0,1
738,12,0,1
1784,21,0,1
2128,9,0,1
194,2,0,1
1402,13,1,1
3123,6,1,1
1233,17,0,1
1150,4,0,1
1373,25,0,1
2185,0,0,1
1216,10,0,1
673,2,0,1
3078,10,0,1
2308,7,0,1
2616,4,0,1
356,18,1,1
1417,28,0,1
2346,0,0,1
2243,12,0,1
1184,16,0,1
1933,3,0,1
28,8,0,1
1252,15,0,1
1296,11,0,1
814,1,0,1
498,10,0,1
63,16,1,1
2665,2,0,1
768,20,1,1
2796,21,0,1
2334,5,0,1
2739,19,0,1
938,18,0,1
253,18,1,1
241,11,1,1
347,11,0,1
180,10,0,1
1424,15,0,1
445,12,0,1
1355,2,0,1
1537,17,0,1
2898,8,0,1
2124,6,0,1
352,23,1,1
263,19,0,1
1145,10,0,1
578,3,1,1
2848,6,0,1
2237,11,1,1
1363,15,0,1
165,15,0,1
1059,8,0,1
2167,5,0,1
810,13,0,1
465,18,0,1
2309,19,0,1
2103,2,1,1
1235,16,0,1
169,14,0,1
58,10,0,1
551,3,1,1
1443,3,0,1
2847,0,0,1
391,19,1,1
444,15,0,1
652,9,0,1
2913,15,0,1
2930,6,0,1
2650,5,0,1
824,8,0,1
189,17,0,1
546,13,0,1
1751,4,0,1
373,4,0,1
3344,5,0,1
2258,23,0,1
3242,16,1,1
2160,16,0,1
282,9,1,1
2547,19,0,1
2827,0,0,1
2860,6,0,1
1062,10,0,1
374,26,0,1
309,4,0,1
457,18,0,1
669,20,0,1
67,10,0,1
207,9,0,1
2242,3,0,1
726,8,0,1
1360,11,1,1
717,2,0,1
826,8,0,1
2153,27,0,1
2854,27,0,1
315,13,0,1
1564,6,0,1
451,2,0,1
1352,8,0,1
948,15,0,1
1590,11,0,1
1588,17,0,1
1913,3,0,1
2130,17,0,1
514,14,0,1
803,8,0,1
576,6,0,1
3199,10,0,1
3051,7,0,1
3049,15,0,1
3045,12,0,1
2648,1,0,1
702,13,0,1
1332,13,0,1
704,2,0,1
2597,18,0,1
1107,9,0,1
2666,16,0,1
191,8,0,1
428,3,0,1
2707,12,0,1
1090,17,0,1
1665,7,0,1
1014,4,0,1
244,11,0,1
2236,11,1,1
1178,16,1,1
3380,4,0,1
765,9,0,1
172,10,0,1
3097,8,0,1
1416,12,0,1
2352,12,0,1
1637,12,0,1
3393,10,1,1
2469,1,0,1
357,17,0,1
361,2,0,1
902,9,0,1
2640,2,0,1
2194,12,0,1
3077,3,0,1
1375,9,0,1
3035,3,0,1
622,14,0,1
571,3,0,1
1294,12,0,1
1666,4,0,1
3025,8,0,1
1009,17,0,1
2274,12,0,1
581,1,0,1
90,9,0,1
934,15,0,1
2647,17,0,1
2131,9,1,1
2917,5,0,1
1637,23,0,1
2576,5,0,1
2509,1,0,1
1471,10,0,1
2667,1,0,1
3466,12,0,1
999,10,0,1
133,8,0,1
51,12,1,1
1159,9,0,1
855,2,0,1
1191,18,0,1
3472,21,0,1
2624,16,0,1
314,4,0,1
2960,9,0,1
1456,3,0,1
2643,10,0,1
226,9,1,1
606,21,0,1
1841,10,0,1
1617,20,0,1
2410,2,0,1
180,21,0,1
1327,16,0,1
3050,3,0,1
1122,7,0,1
1541,20,0,1
2435,10,0,1
1936,15,0,1
1337,3,0,1
1641,20,0,1
2967,9,0,1
644,16,0,1
44,7,0,1
1345,8,0,1
2400,11,0,1
2130,27,0,1
1368,7,0,1
2427,20,0,1
2205,6,0,1
2511,10,0,1
1513,8,0,1
2388,18,1,1
1336,16,0,1
1307,11,0,1
247,21,0,1
812,11,0,1
432,2,0,1
1598,8,0,1
1894,13,0,1
1310,1,0,1
3246,5,0,1
97,9,0,1
3348,3,0,1
994,5,0,1
1165,8,1,1
674,14,1,1
496,7,0,1
2142,6,0,1
294,17,0,1
2377,8,0,1
2839,21,0,1
1107,20,1,1
2048,11,1,1
2635,1,0,1
1517,11,0,1
3195,8,0,1
99,24,1,1
1469,13,0,1
585,24,0,1
267,25,0,1
1173,22,0,1
1413,15,0,1
2217,13,0,1
2967,6,0,1
1748,17,0,1
785,11,0,1
1406,13,0,1
709,22,0,1
710,1,0,1
2878,7,0,1
1726,13,0,1
2664,7,0,1
1474,2,0,1
3247,17,0,1
1024,4,0,1
3043,10,1,1
2016,15,0,1
437,13,1,1
3381,22,0,1
312,2,0,1
1059,13,1,1
2635,9,1,1
137,25,0,1
2541,29,0,1
2285,5,1,1
2334,13,0,1
2180,5,0,1
777,25,0,1
1128,5,0,1
2047,6,0,1
1390,6,0,1
385,18,0,1
2005,7,0,1
327,27,0,1
343,18,0,1
80,15,0,1
1053,23,0,1
1052,8,1,1
274,9,0,1
912,15,0,1
2456,9,0,1
914,8,0,1
2426,6,0,1
951,19,0,1
2389,7,1,1
2061,17,0,1
357,1,0,1
2416,2,0,1
1320,4,0,1
2524,4,0,1
839,5,0,1
1028,10,0,1
1290,14,0,1
1639,10,1,1
3064,15,0,1
1142,9,0,1
369,9,0,1
1323,5,0,1
92,25,0,1
2049,2,1,1
594,4,0,1
1257,9,0,1
1288,21,0,1
750,8,0,1
2329,2,0,1
246,13,0,1
241,9,0,1
772,9,0,1
2537,14,0,1
3189,15,0,1
34,7,0,1
181,19,0,1
725,25,0,1
88,5,0,1
255,8,0,1
712,11,0,1
1503,16,1,1
2871,1,0,1
1016,21,1,1
1078,17,0,1
696,17,1,1
2103,18,0,1
2215,23,0,1
1607,18,1,1
536,17,1,1
864,12,0,1
1609,19,0,1
194,10,1,1
2877,6,1,1
579,4,0,1
507,6,0,1
3348,6,0,1
2381,6,0,1
2533,7,0,1
1356,2,0,1
1196,25,0,1
1770,22,0,1
147,11,0,1
733,3,1,1
281,21,0,1
651,4,0,1
3249,21,0,1
338,7,0,1
673,6,0,1
2514,18,0,1
1584,18,0,1
985,8,0,1
1765,19,0,1
2783,7,0,1
2586,23,0,1
1882,11,0,1
1616,19,0,1
328,12,0,1
1341,2,0,1
1360,13,0,1
323,3,0,1
2248,5,0,1
1191,21,0,1
2284,5,0,1
1256,15,0,1
1406,23,0,1
2104,6,0,1
2176,5,0,1
572,3,0,1
2522,10,0,1
293,16,0,1
1610,7,0,1
2936,9,0,1
2599,14,0,1
2603,25,0,1
1486,16,0,1
3404,5,0,1
869,17,0,1
1226,17,0,1
3181,3,0,1
2919,14,0,1
1526,17,1,1
735,6,1,1
2455,8,0,1
1300,13,0,1
2172,16,0,1
2121,6,0,1
576,2,0,1
473,18,0,1
1125,16,0,1
982,14,0,1
1209,7,0,1
758,14,0,1
2875,6,0,1
1325,6,0,1
404,19,1,1
1367,10,0,1
1388,9,0,1
2308,25,0,1
2872,17,0,1
134,21,0,1
2075,2,0,1
2661,6,0,1
2371,12,0,1
1743,17,0,1
2383,11,0,1
769,17,0,1
325,10,0,1
896,10,0,1
3096,17,1,1
733,20,0,1
1048,13,0,1
3340,22,0,1
870,8,0,1
1519,5,0,1
1428,5,0,1
910,5,1,1
984,24,0,1
1346,14,0,1
896,7,0,1
3136,23,0,1
2362,26,0,1
1548,2,0,1
2919,16,0,1
1657,6,0,1
2365,10,0,1
706,18,0,1
1162,9,0,1
595,15,0,1
3407,6,0,1
1858,15,0,1
217,11,0,1
1733,16,0,1
423,23,0,1
2433,10,0,1
277,14,0,1
3356,5,0,1
259,22,0,1
1623,7,0,1
2231,0,0,1
1040,20,0,1
921,19,0,1
2289,14,0,1
2430,7,0,1
1673,7,0,1
3338,22,1,1
1650,19,0,1
1769,18,0,1
2863,20,0,1
1054,12,0,1
424,13,1,1
1037,17,0,1
2920,11,0,1
1324,0,1,1
2349,8,0,1
814,22,0,1
1320,2,0,1
2225,12,1,1
3251,11,0,1
1967,11,0,1
1720,4,0,1
275,1,0,1
2142,3,0,1
2993,16,0,1
1819,17,0,1
92,15,1,1
95,10,0,1
681,19,1,1
247,18,0,1
1695,0,0,1
647,15,0,1
1518,14,0,1
1225,8,1,1
2946,6,0,1
396,13,0,1
1909,15,0,1
1524,5,0,1
1667,11,0,1
343,8,0,1
2896,25,0,1
1737,14,0,1
3111,6,0,1
231,4,0,1
1153,8,1,1
2373,9,0,1
1587,7,0,1
180,2,0,1
1339,5,0,1
1969,13,0,1
788,15,1,1
2698,14,0,1
2400,12,0,1
2935,20,0,1
3073,2,0,1
2825,6,0,1
722,5,0,1
1848,8,0,1
526,11,0,1
1374,4,0,1
930,5,0,1
1439,27,0,1
377,17,0,1
364,18,0,1
1784,11,0,1
3201,16,0,1
1438,0,1,1
295,20,0,1
443,10,1,1
1183,16,0,1
3130,6,0,1
627,22,0,1
1580,15,1,1
2271,9,0,1
1959,14,0,1
2782,11,0,1
385,10,0,1
188,10,0,1
616,26,0,1
1042,8,0,1
2974,20,0,1
1398,8,1,1
754,14,0,1
531,26,0,1
938,9,0,1
3027,8,0,1
2090,3,1,1
222,10,0,1
1092,16,0,1
741,11,0,1
1625,9,1,1
550,6,0,1
1862,7,0,1
2552,4,0,1
870,8,1,1
273,17,0,1
901,20,0,1
1645,7,0,1
614,26,0,1
1247,11,0,1
923,4,0,1
2104,9,0,1
1600,7,0,1
2441,13,1,1
1208,14,1,1
1504,4,0,1
1573,19,0,1
1085,19,0,1
602,4,0,1
3188,12,0,1
2089,14,0,1
1083,16,0,1
227,4,0,1
2203,21,0,1
305,4,0,1
913,13,0,1
620,3,0,1
45,17,0,1
2988,8,0,1
3194,13,0,1
2048,8,0,1
1259,21,0,1
2339,11,1,1
2175,15,1,1
1993,9,0,1
3354,4,0,1
213,17,1,1
268,2,0,1
1039,19,0,1
92,9,0,1
2276,10,1,1
2694,0,0,1
2501,12,0,1
1589,2,0,1
3183,1,0,1
489,6,1,1
652,13,0,1
524,5,0,1
499,16,0,1
2780,11,0,1
1770,8,0,1
437,28,0,1
2633,5,0,1
2182,8,0,1
441,9,1,1
515,21,0,1
2136,13,0,1
631,3,0,1
2071,19,0,1
2471,11,0,1
696,12,0,1
2419,10,0,1
1091,11,0,1
363,15,0,1
412,25,0,1
2176,12,0,1
3109,10,0,1
182,1,0,1
138,28,0,1
1280,4,1,1
1392,11,0,1
257,9,1,1
1384,12,1,1
795,12,0,1
2671,7,0,1
1128,13,0,1
1612,26,0,1
2131,1,0,1
2280,5,0,1
2439,10,0,1
1087,11,0,1
2747,16,0,1
898,0,0,1
1634,2,0,1
1810,19,0,1
3031,3,0,1
543,11,0,1
1276,11,0,1
1421,13,0,1
181,4,0,1
1107,20,0,1
543,18,0,1
2861,6,0,1
383,4,0,1
1677,13,0,1
2323,12,0,1
1291,9,0,1
1303,9,0,1
2997,23,0,1
1916,14,0,1
3021,15,0,1
3186,4,0,1
217,6,1,1
2910,22,0,1
73,9,0,1
102,28,0,1
3009,0,0,1
3152,7,1,1
1592,10,1,1
2711,13,0,1
335,9,0,1
227,2,0,1
1665,7,0,1
2121,23,0,1
2630,0,0,1
1302,0,0,1
958,18,0,1
780,18,0,1
1986,8,1,1
476,22,0,1
1227,10,0,1
1782,8,0,1
1490,27,0,1
1342,11,0,1
1919,16,0,1
925,20,0,1
1059,8,1,1
1111,20,0,1
1301,1,0,1
825,13,0,1
1457,20,0,1
2960,19,0,1
1944,5,0,1
965,10,1,1
653,12,0,1
3205,15,0,1
2775,20,0,1
1774,2,0,1
1772,19,0,1
1638,18,0,1
2142,12,0,1
983,8,0,1
1676,19,0,1
2579,2,0,1
1580,26,0,1
1820,4,0,1
2217,3,0,1
1175,13,0,1
2389,10,0,1
136,17,0,1
1090,9,0,1
90,8,1,1
2706,0,0,1
2660,3,0,1
260,9,0,1
3093,4,1,1
1009,11,0,1
2718,3,1,1
1610,2,0,1
3316,11,1,1
254,1,0,1
955,8,0,1
1567,9,0,1
2338,5,0,1
564,3,0,1
2662,3,0,1
969,13,0,1
1988,10,0,1
1351,14,0,1
1111,15,0,1
3261,14,0,1
52,7,0,1
2079,16,0,1
1650,14,0,1
2775,28,0,1
457,21,0,1
307,20,0,1
1342,4,0,1
2089,15,0,1
330,3,0,1
172,21,0,1
350,25,0,1
160,6,0,1
40,0,0,1
2295,19,0,1
113,15,0,1
268,4,0,1
670,14,0,1
2398,14,0,1
2234,17,0,1
2694,24,0,1
3270,7,0,1
2712,16,0,1
2431,10,0,1
480,5,0,1
2454,14,0,1
2677,4,0,1
1827,27,0,1
866,15,0,1
1634,8,0,1
1239,7,0,1
1372,19,0,1
145,5,0,1
1501,18,0,1
1616,5,0,1
1587,4,0,1
2198,1,0,1
2496,24,0,1
2260,14,0,1
807,0,0,1
1559,10,1,1
150,11,0,1
1454,9,0,1
2277,20,0,1
1369,14,0,1
2565,13,0,1
1502,20,1,1
408,18,0,1
1324,3,1,1
510,9,0,1
134,6,0,1
653,1,0,1
1781,9,0,1
1092,13,0,1
503,11,0,1
3113,1,0,1
1098,17,0,1
953,8,1,1
3212,16,0,1
1030,15,0,1
3180,6,0,1
77,16,0,1
218,10,0,1
556,1,0,1
149,26,0,1
3336,10,0,1
1822,6,0,1
3094,6,0,1
2145,14,0,1
691,4,0,1
851,17,0,1
2281,5,1,1
2249,19,0,1
2181,13,0,1
326,14,0,1
3339,22,0,1
119,2,0,1
2781,10,1,1
1594,11,0,1
281,8,1,1
2771,22,0,1
1408,2,0,1
2272,19,0,1
3181,11,0,1
2240,8,0,1
1121,16,0,1
813,3,0,1
1210,18,0,1
110,5,0,1
2670,11,0,1
1228,12,0,1
1126,16,0,1
474,15,0,1
63,12,1,1
3409,1,0,1
1279,9,0,1
2878,18,0,1
1491,5,0,1
3090,1,0,1
