ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device
13590,retained,0,0,197.9841128,2976,100,7,5136.473321,2720.260824,16,16,iPhone
13591,retained,109,89,142.9842628,3460,152,0,1438.583606,388.0079539,5,5,Android
13592,retained,40,37,317.0106561,2245,5,0,3985.597601,1898.620662,14,12,Android
13593,retained,63,51,163.4169077,3114,57,0,5199.624119,977.4285856,28,24,iPhone
13594,retained,95,78,112.7593946,264,18,23,5752.5899,2228.643623,12,12,Android
13595,retained,232,186,264.968153,1576,17,30,1278.326875,546.5670891,9,7,iPhone
13596,retained,125,100,127.0190667,2139,0,0,4632.659354,1765.121013,31,23,iPhone
13597,churned,106,85,196.6491366,604,282,17,4790.045984,1500.565101,4,4,iPhone
13598,retained,1,1,15.90120258,2232,1,146,7254.019957,3591.52539,5,3,iPhone
13599,churned,39,31,126.7162705,1092,21,28,1952.021109,895.0416071,7,7,iPhone
13600,retained,8,8,140.2040225,1020,40,15,4725.320145,3615.906625,29,27,iPhone
13601,retained,91,83,146.6357617,1139,0,0,3268.099994,1594.011642,7,3,iPhone
13602,churned,97,82,256.5817648,1296,0,218,2025.04631,879.6110699,15,9,Android
13603,retained,34,27,96.45800231,3085,6,0,2087.638623,859.8638987,15,10,Android
13604,retained,1,1,70.00737411,1922,0,51,1812.554378,1117.107647,19,16,Android
13605,churned,123,102,194.3525586,155,49,18,5470.470618,3556.544874,22,14,iPhone
13606,retained,158,127,227.7298222,2237,20,1,2964.282399,1158.471926,8,8,iPhone
13607,retained,31,28,45.49113674,3071,0,0,4805.957204,2235.652669,21,17,iPhone
13608,retained,135,135,181.5488761,880,0,0,6305.196272,4892.479007,25,18,Android
13609,churned,225,181,233.3250506,3007,156,44,1839.844693,1406.352712,9,5,iPhone
13610,retained,54,53,60.92939319,1730,32,0,3420.055555,1468.734614,31,28,iPhone
13611,retained,26,26,28.60437789,1291,243,186,2314.761145,750.1564203,24,17,iPhone
13612,retained,17,13,47.10556951,1418,90,0,2111.093172,961.6603071,31,24,iPhone
13613,retained,17,14,26.92553461,2778,40,0,2864.257071,1013.137476,30,25,iPhone
13614,retained,170,136,317.4856693,2806,158,0,4366.544397,3155.35372,5,5,iPhone
13615,retained,5,5,332.6158181,2760,67,0,1740.407929,673.614162,9,9,iPhone
13616,retained,165,132,180.9954638,1235,28,23,4744.996167,1488.100986,19,14,iPhone
13617,churned,16,14,36.60951383,831,7,46,1763.758334,704.3596912,12,12,iPhone
13618,retained,116,93,261.9030913,3299,118,2,1488.061512,563.4597327,9,7,iPhone
13619,retained,74,66,93.10549905,2662,118,0,3583.576052,2823.094753,29,23,iPhone
13620,retained,125,100,209.8107932,2417,0,36,3142.045339,1742.951163,27,26,iPhone
13621,retained,39,31,41.26564049,1671,357,37,4309.966707,1944.919966,31,28,iPhone
13622,retained,5,4,59.87683372,743,41,0,3319.648812,1628.626298,26,22,Android
13623,retained,187,153,396.5113502,3046,284,0,1719.987629,1328.350009,18,14,iPhone
13624,retained,11,9,11.84675932,2394,102,0,4795.031281,3140.118976,24,24,iPhone
13625,retained,95,76,221.6834644,2600,0,0,5394.47229,1020.680624,31,20,Android
13626,retained,0,0,134.1102055,591,82,2,3966.393422,1907.044626,30,20,iPhone
13627,retained,123,100,414.780438,2726,407,0,2940.779632,844.7309629,17,9,iPhone
13628,retained,20,20,105.415081,2143,402,0,2588.496928,976.7452578,8,8,Android
13629,retained,21,18,35.64719096,2852,18,40,1966.494201,1561.253484,12,6,iPhone
13630,retained,113,104,186.4881192,1771,0,0,1332.203282,762.5356228,18,14,iPhone
13631,retained,71,57,99.4753684,3099,59,0,10367.58287,1249.80922,6,6,iPhone
13632,retained,91,74,126.6449632,2436,90,0,2374.955812,705.7572991,12,7,iPhone
13633,retained,101,101,161.1713864,497,171,0,6601.490276,2355.246799,7,7,Android
13634,retained,222,179,249.122184,2817,117,46,790.1124733,557.2929893,21,14,iPhone
13635,retained,15,14,32.77996857,2140,5,0,1525.842111,488.6701332,1,0,iPhone
13636,retained,104,104,334.6177575,1652,192,197,1663.099767,874.974199,22,16,iPhone
13637,churned,30,25,49.34485987,2357,1,214,1592.105057,240.7533605,2,0,iPhone
13638,,146,117,236.3848317,241,130,105,5031.636437,743.5846841,22,21,iPhone
13639,retained,2,2,317.8327368,3377,187,18,802.5224723,646.6849273,6,1,iPhone
13640,retained,143,122,360.0747122,3453,236,42,2751.456211,1556.80035,17,10,iPhone
13641,churned,128,104,162.4589565,1821,0,0,6865.240422,583.78457,2,2,iPhone
13642,retained,36,31,91.69482068,1616,60,0,2163.42027,941.3155229,27,19,iPhone
13643,retained,24,20,276.8788308,2213,308,32,2214.278517,371.433035,27,22,iPhone
13644,retained,121,108,215.4577182,2939,8,0,6600.505038,4727.218223,24,18,Android
13645,retained,14,14,216.3336661,1231,322,20,3828.998008,1611.341043,29,22,iPhone
13646,retained,33,33,68.7838092,2586,0,0,6875.186694,2916.730152,4,4,iPhone
13647,retained,145,119,457.5361344,1967,16,29,3867.950258,2810.682351,16,12,Android
13648,retained,41,34,41.38896605,2186,55,0,9545.747022,2687.804413,6,0,iPhone
13649,retained,192,155,223.0931578,102,200,60,8007.235594,1386.200757,28,20,iPhone
13650,retained,145,117,408.4041616,2611,75,4,2049.101895,1699.802834,18,18,Android
13651,retained,47,38,87.52046362,2464,157,23,9183.919747,4531.505117,25,18,Android
13652,retained,151,123,177.1934451,202,339,131,4467.969357,1428.554684,21,21,iPhone
13653,retained,278,247,344.4597985,1404,20,31,1637.936239,1042.243836,29,27,iPhone
13654,retained,164,132,420.3298156,2740,44,81,5785.670557,3954.150589,8,4,iPhone
13655,retained,3,3,156.8528651,1267,12,46,1945.152687,969.4849063,9,5,Android
13656,churned,18,18,148.7553439,282,55,127,8285.469542,5672.568124,8,2,iPhone
13657,retained,261,209,272.8750459,2555,0,7,5714.791439,2023.935445,28,22,Android
13658,retained,97,79,261.0265096,1355,26,0,2120.680803,1019.747243,18,10,Android
13659,retained,111,89,171.2093695,2910,20,0,911.2412618,575.8927998,22,19,iPhone
13660,retained,146,117,495.0654831,1063,63,23,1807.036672,231.0173463,16,16,Android
13661,retained,59,55,146.1862639,3387,33,9,1593.745172,1015.355219,23,23,iPhone
13662,churned,21,17,262.5545597,1339,32,69,1631.922095,1128.136071,3,3,iPhone
13663,churned,33,26,82.30067095,1567,26,71,2042.496921,1189.801296,6,6,Android
13664,,6,5,77.07903237,876,312,0,1670.529391,1066.141414,22,16,iPhone
13665,retained,29,29,71.32869737,2418,146,4,2035.708023,1668.577615,26,24,iPhone
13666,retained,213,170,218.5866679,2746,137,0,2178.674379,1303.379861,6,6,Android
13667,retained,488,390,578.8689499,1136,103,0,7730.739823,3386.363322,10,3,iPhone
13668,retained,3,2,100.6716194,343,138,0,4612.766445,1140.451451,12,8,Android
13669,churned,49,42,101.2463186,960,0,0,5337.502171,2720.767658,9,9,iPhone
13670,retained,264,211,354.8068389,841,43,38,3959.197226,1412.001647,29,21,iPhone
13671,retained,125,100,306.0578704,2438,159,0,8972.65856,4084.315478,2,0,iPhone
13672,retained,123,106,125.9198031,535,115,0,3712.113308,2422.008973,25,23,Android
13673,churned,49,39,138.1599907,586,104,13,4324.185671,2159.824173,14,9,iPhone
13674,retained,11,11,18.98946845,1701,484,0,3142.870114,774.9853853,19,18,iPhone
13675,retained,58,47,67.10431067,223,56,59,5616.605887,2402.945561,27,18,Android
13676,,122,102,312.1843465,1276,0,0,661.5054141,221.5306501,23,16,iPhone
13677,retained,70,57,101.5506762,472,236,0,4218.535548,1036.667407,21,19,Android
13678,retained,85,69,117.6355888,2358,134,0,2148.468586,986.7104346,3,3,iPhone
13679,,82,66,280.5926426,1004,90,110,2405.693427,2003.590588,10,10,Android
13680,,21,21,160.288871,2294,0,90,3505.159578,269.1505994,17,10,iPhone
13681,retained,51,43,202.0360158,2828,24,0,3785.297461,1823.946699,17,15,iPhone
13682,retained,5,4,10.27501888,2761,149,13,3830.876673,1059.634489,13,13,iPhone
13683,retained,6,6,23.4270006,852,632,0,4527.860694,1639.373767,12,9,Android
13684,retained,16,14,54.56091017,2531,84,33,3774.326015,1997.976281,29,19,Android
13685,retained,49,39,61.67571494,813,18,33,7719.796599,2124.842439,9,6,Android
13686,retained,47,47,47.51802977,2477,121,0,3971.643844,1982.738477,23,15,iPhone
13687,retained,15,15,22.00536462,3197,56,33,2296.474301,856.5164028,29,20,Android
13688,retained,133,118,155.6718987,111,156,25,3359.748701,868.7778931,15,8,iPhone
13689,churned,71,57,324.5437329,2527,0,51,918.9913428,505.8627195,4,4,iPhone
13690,retained,15,13,233.4491692,1274,79,0,922.1426292,520.0085727,22,17,Android
13691,retained,201,162,405.9984968,459,62,0,3558.421354,807.0324243,17,17,iPhone
13692,retained,365,292,578.3482585,2694,54,0,3041.65214,2058.075856,31,25,Android
13693,retained,15,12,242.6654946,2850,205,80,2333.397331,801.7945608,18,15,iPhone
13694,churned,40,32,75.58061214,3144,0,102,4109.168418,1629.329942,5,3,iPhone
13695,retained,14,13,257.2545914,1901,125,100,7334.418652,3775.60018,5,2,iPhone
13696,retained,86,86,98.03003568,2879,229,97,1375.576632,75.40297079,17,15,iPhone
13697,churned,131,105,478.5387156,3120,141,72,3622.279934,435.3974337,29,19,iPhone
13698,retained,0,0,13.96078435,1535,156,9,5996.43519,1571.25283,26,20,Android
13699,retained,88,72,251.8284652,2494,101,0,6848.056355,4855.834402,31,21,iPhone
13700,retained,136,116,171.4629362,1963,38,0,5806.16772,773.409437,15,7,Android
13701,retained,37,37,204.0250878,1399,0,285,2180.153547,1682.817662,5,3,Android
13702,retained,2,2,40.16994748,2790,301,0,5011.629618,277.2430163,9,9,Android
13703,retained,44,44,97.5032625,2540,23,34,5150.091682,970.5265506,9,7,iPhone
13704,retained,1,1,136.8612205,1426,352,0,2650.434208,1124.374165,12,12,Android
13705,retained,8,7,122.7683877,3181,265,116,3297.192341,2359.914409,16,13,iPhone
13706,retained,144,117,246.1312636,1117,272,0,2045.270139,919.2256016,20,13,Android
13707,retained,107,86,160.5029459,2877,15,16,860.6238446,450.1039548,27,26,iPhone
13708,churned,56,45,378.3931209,907,5,0,12524.98024,9734.430442,20,16,Android
13709,retained,13,12,53.01788016,3367,0,191,3648.167583,959.9488728,13,7,iPhone
13710,retained,90,78,109.6649441,2903,62,0,3555.34777,833.2936384,15,8,iPhone
13711,retained,129,112,278.234977,2471,53,70,2513.659844,2002.88378,6,4,Android
13712,churned,112,92,117.2481223,389,0,0,5070.575191,4196.194261,9,3,iPhone
13713,retained,33,28,252.5557989,2732,39,23,4708.99502,2820.387331,28,23,Android
13714,retained,393,323,606.2267843,3162,150,100,3562.23126,2293.886119,16,16,iPhone
13715,,31,31,32.11804261,889,109,0,7220.510895,5043.016217,8,4,iPhone
13716,retained,15,15,365.5135078,2394,0,0,5487.9703,3910.013845,6,3,Android
13717,retained,64,54,117.3152353,3048,237,0,1997.25332,984.1526449,24,18,iPhone
13718,retained,7,7,57.92012613,2872,149,72,3354.364553,2559.739174,26,16,iPhone
13719,retained,13,13,74.63250708,1300,0,0,4522.573445,3135.660993,28,21,iPhone
13720,retained,62,51,177.8100977,2677,255,49,3086.91011,2334.448625,9,2,iPhone
13721,,68,55,82.80316034,2177,319,0,2033.453339,926.3068342,13,12,iPhone
13722,retained,18,14,61.12665738,3079,222,0,6972.285909,1570.185562,17,16,iPhone
13723,churned,266,214,292.7288777,1034,696,104,4103.732361,2168.784314,10,10,iPhone
13724,churned,146,125,338.0698987,423,115,0,4440.499927,938.2513927,18,15,iPhone
13725,retained,48,39,142.4484007,1514,1,0,4795.104535,968.2678264,4,1,iPhone
13726,retained,242,194,337.0143834,670,42,0,8617.846168,2088.598587,27,24,iPhone
13727,retained,321,258,478.6199805,2475,21,124,2769.906719,2095.541129,17,13,Android
13728,churned,102,82,339.1656852,70,56,0,12710.25799,7006.628804,10,10,iPhone
13729,retained,114,91,184.7492994,3399,348,183,1605.721815,1317.238247,21,14,Android
13730,retained,43,37,89.71060435,1078,21,0,6402.373686,4404.711016,30,21,Android
13731,retained,73,59,189.6530301,2462,307,39,1867.565275,206.8405585,18,17,iPhone
13732,churned,46,46,207.2296526,2860,401,91,3569.244655,1229.292256,18,11,Android
13733,retained,2,2,430.6338486,3168,198,0,2316.861841,1559.218414,11,11,iPhone
13734,retained,41,33,148.1773837,3396,378,2,437.5079604,319.0411717,23,19,Android
13735,retained,173,138,203.9527986,2225,326,10,1278.590458,94.01148067,0,0,Android
13736,retained,58,49,86.60988085,2561,0,0,3524.226027,2825.160049,19,14,iPhone
13737,retained,32,32,101.5041793,1862,39,28,8649.577126,2834.291256,17,15,iPhone
13738,retained,51,41,87.2893133,1482,16,3,1535.849301,728.9461091,31,25,iPhone
13739,retained,67,54,193.2885664,2508,0,0,3105.297899,792.715154,26,23,iPhone
13740,retained,28,23,96.61483523,63,0,44,5605.179933,2294.840784,23,20,iPhone
13741,retained,2,2,95.56292255,990,86,21,2087.557145,1600.472872,29,22,iPhone
13742,churned,114,93,317.7021736,1982,400,19,6268.051374,1473.71658,4,4,iPhone
13743,retained,3,3,141.2770471,2085,55,0,3486.800652,595.9620358,9,5,iPhone
13744,retained,37,30,301.6002548,2449,37,2,4604.840128,3118.585003,25,17,iPhone
13745,retained,70,62,160.0539617,293,131,52,5026.664322,1101.777663,11,8,iPhone
13746,retained,104,84,156.8159967,3199,38,0,2469.974472,1462.681404,19,14,iPhone
13747,retained,73,63,200.240685,1218,73,0,6723.030412,3661.742257,17,11,iPhone
13748,retained,5,5,368.3798853,564,86,0,7866.724824,722.6274008,24,21,iPhone
13749,retained,77,62,124.2906035,120,6,0,3787.35371,1348.362082,10,5,Android
13750,retained,41,33,351.8972685,1595,46,0,2255.128792,1556.209931,27,18,iPhone
13751,retained,87,70,249.1494235,2185,9,0,9583.074463,7377.993249,20,19,iPhone
13752,retained,65,53,200.1815189,2885,92,16,3589.763123,586.7055029,13,10,iPhone
13753,retained,19,16,18.85069116,631,18,5,15069.99795,2354.315797,19,11,iPhone
13754,retained,95,77,96.89209717,1462,201,89,1961.867754,1412.044135,16,16,Android
13755,retained,191,153,211.918049,2369,505,28,1900.945007,1042.114529,12,12,iPhone
13756,retained,67,53,117.3042164,2653,205,0,9345.592373,2229.925518,8,8,iPhone
13757,retained,5,4,91.1510624,810,5,16,2129.160209,1467.084962,15,13,iPhone
13758,retained,27,22,80.99914009,1698,46,4,2122.147084,1493.463285,10,6,iPhone
13759,churned,42,34,284.0258537,2020,44,0,3925.564621,2822.300524,3,0,iPhone
13760,retained,335,268,356.8801858,1985,115,11,3916.548362,2960.756248,22,14,Android
13761,retained,168,136,209.1307324,1506,0,0,1281.920191,982.267313,19,15,iPhone
13762,retained,82,66,84.87007729,3360,105,174,1424.068033,83.84489862,5,4,iPhone
13763,retained,110,88,234.4386785,2751,109,3,4830.355506,3958.421435,31,21,Android
13764,retained,122,99,205.7337627,1691,363,0,5092.954877,1646.790484,29,22,Android
13765,,47,47,161.0523495,2000,35,0,2319.747223,1293.298826,24,20,Android
13766,retained,4,3,325.1598529,363,15,0,11227.24672,3678.095146,21,19,iPhone
13767,retained,68,55,74.7836398,3407,290,58,3590.242854,955.02637,28,23,iPhone
13768,retained,3,2,8.918984821,3280,0,3,7347.912934,4963.686577,26,21,Android
13769,retained,87,71,88.48457184,1982,14,31,8185.992761,2896.723112,8,5,Android
13770,retained,137,110,173.6417539,579,531,6,1927.218802,190.5385049,13,10,Android
13771,retained,10,10,139.5619318,1428,30,0,2170.708124,1752.78866,20,13,Android
13772,retained,11,9,11.91830914,1165,0,23,2498.873591,693.8843353,6,6,iPhone
13773,retained,171,150,220.7522189,746,63,0,2919.146853,1468.708639,19,18,iPhone
13774,retained,51,42,155.8422383,3154,380,0,6942.28783,5599.182233,13,7,iPhone
13775,retained,14,14,76.75703973,3275,31,0,3194.015372,724.5361094,8,6,Android
13776,retained,2,2,72.37192148,2145,205,5,1980.012984,167.7228367,9,7,iPhone
13777,retained,193,155,291.5162398,2416,83,0,3301.290379,384.7579958,10,10,iPhone
13778,retained,104,85,303.6005369,2050,84,133,3802.616736,1192.625236,30,28,iPhone
13779,retained,43,42,118.4538275,1769,917,25,3406.777055,2019.469326,15,15,iPhone
13780,retained,24,19,167.5451164,260,189,28,2535.319766,1687.538701,31,27,Android
13781,churned,1,1,42.71844014,211,0,0,2016.353728,852.282379,10,10,iPhone
13782,retained,76,61,240.7628979,873,36,24,4626.722054,2274.453914,17,16,iPhone
13783,retained,20,18,31.69360577,2514,13,0,1285.809893,674.8702673,23,16,iPhone
13784,retained,70,58,182.6600962,553,79,7,3198.063097,1619.057236,21,16,iPhone
13785,retained,172,139,211.841037,2000,0,15,1461.647988,989.9960354,24,18,Android
13786,retained,8,7,33.51900134,2037,47,5,7050.761569,2256.522028,12,5,Android
13787,churned,70,58,673.783436,2398,87,38,2823.914538,1473.393456,10,10,Android
13788,retained,195,156,202.5817965,1959,2,80,2526.681329,727.0893096,19,10,iPhone
13789,retained,65,55,362.639402,2239,34,0,1032.440715,697.3827806,10,4,Android
13790,retained,208,181,335.0305406,3201,0,124,1725.78689,735.2705407,17,9,iPhone
13791,retained,3,3,266.2948515,3119,179,154,7320.137033,5352.552071,19,13,Android
13792,retained,32,26,417.4796244,3205,37,0,2636.052396,1487.434837,6,5,Android
13793,retained,61,50,164.3524575,2762,0,0,4222.532953,2410.816894,8,8,iPhone
13794,retained,109,87,125.2217236,113,207,67,4138.693016,2175.847669,26,25,Android
13795,churned,149,119,330.8502899,2671,0,43,7964.001826,2989.496057,19,19,iPhone
13796,retained,194,182,236.5476905,3112,327,0,6106.857447,1433.122158,30,28,iPhone
13797,churned,44,36,317.8643329,1715,42,0,13926.97029,9338.197932,25,19,iPhone
13798,retained,192,155,238.5686193,2247,113,1,6531.22263,2280.285563,25,21,iPhone
13799,retained,109,87,176.1048661,2908,109,198,1576.961812,683.7716118,5,2,Android
13800,retained,190,152,235.1832133,1214,0,18,3991.238726,1348.738766,13,13,iPhone
13801,retained,25,21,188.5271861,293,83,0,2933.36546,434.7103371,27,18,iPhone
13802,retained,27,23,34.27885266,15,108,31,2854.398067,2289.272324,13,9,iPhone
13803,churned,63,54,156.976087,218,443,18,2687.276617,1481.68158,13,8,iPhone
13804,retained,57,46,491.8577288,2847,56,15,8850.625181,4189.781919,21,18,Android
13805,retained,49,42,97.7568705,300,30,24,3952.534948,389.6689661,30,22,Android
13806,retained,20,16,34.99455679,1211,314,24,7997.926273,3767.501969,22,16,iPhone
13807,retained,10,9,21.5469342,2226,50,0,7862.914915,1008.940202,9,3,iPhone
13808,retained,29,23,377.5453799,397,90,0,3064.788994,2468.996371,18,11,iPhone
13809,retained,58,49,175.647581,1687,73,29,8889.959985,3077.464309,10,6,iPhone
13810,retained,172,149,529.963474,2821,303,0,6180.825528,3291.738152,27,18,Android
13811,churned,219,201,439.9229892,1715,35,0,9997.498991,5095.061618,5,0,iPhone
13812,retained,35,28,82.98440319,2413,4,0,3788.364086,2206.060832,22,14,Android
13813,retained,21,17,98.80738594,584,17,168,2780.339409,1122.129673,6,2,Android
13814,churned,33,32,143.2450825,3053,0,42,5879.511868,431.1169531,26,17,iPhone
13815,churned,56,45,675.9721056,2840,38,164,826.4041126,514.849399,0,0,iPhone
13816,retained,169,139,363.4737617,1731,135,64,2455.773316,624.6769233,6,6,Android
13817,retained,61,49,82.39769908,231,220,0,10500.12763,6604.423331,14,14,iPhone
13818,retained,5,5,14.81153961,543,89,52,2729.331083,643.0895816,27,22,iPhone
13819,churned,48,39,117.8661494,345,0,79,2714.221477,1755.801281,2,0,iPhone
13820,churned,22,18,362.3325349,3084,320,0,5323.437133,4234.917135,4,0,iPhone
13821,retained,25,20,56.65414628,1076,0,0,3758.862826,871.8584584,14,10,Android
13822,retained,63,52,106.0828893,2440,8,11,2617.540257,466.2417197,12,8,iPhone
13823,churned,18,18,20.5685163,121,40,0,2692.060671,2019.576481,2,1,Android
13824,retained,105,84,141.1477819,1554,121,39,3548.983651,2850.088113,21,17,Android
