drives,totalsessions,ndaysafteronboarding,totalnavigationsfav1,totalnavigationsfav2,activitydays,kmperdrivingday,label
57,127.0730576,1550,52,9,19,593.9383617,1
34,111.4777876,498,0,15,12,469.2108679,1
18,313.54392,860,29,26,4,992.9645945,1
67,150.9091382,1551,54,15,11,646.964928,1
46,191.5705201,1530,187,22,2,0.0,1
14,183.8676963,990,77,37,6,23.69307355,1
42,147.1706502,823,36,47,10,857.9682568,1
85,259.0173167,306,38,8,10,897.0262369,1
102,176.9491346,1015,50,12,12,647.0275947,1
53,126.1441427,3088,52,9,5,990.9918283,1
20,118.8073285,420,92,17,5,869.4596994,1
62,165.6243218,2864,12,2,3,0.0,1
30,375.8410956,3352,203,0,6,214.6108234,1
77,169.4121599,2504,261,5,16,96.17927386,1
162,241.6307464,3242,0,68,5,42.26450857,1
57,115.1127702,762,64,2,9,1011.336919,1
63,122.842642,637,190,64,4,261.0641647,1
11,36.81202362,326,89,38,19,194.3584014,1
30,83.32005187,297,116,2,4,67.13293194,1
113,244.7737419,729,118,64,21,31.01558549,1
46,175.583065,326,149,25,7,184.36865,1
30,150.649497,184,40,0,5,55.4776795,1
49,130.8567478,1062,40,76,9,605.7054469,1
59,242.5193799,2402,23,16,12,731.0431588,1
43,91.61302893,454,97,24,16,288.1539217,1
29,93.86160415,169,23,20,3,559.9647094,1
86,125.7617083,683,151,27,21,39.08326498,1
45,236.1851064,2929,41,0,22,91.94847939,1
27,126.7428898,838,131,63,24,214.6089853,1
131,318.3415128,3041,9,20,2,0.0,1
15,91.18924225,1388,244,2,8,635.8903316,1
36,116.0844534,3308,11,0,5,299.9072047,1
22,132.577762,960,8,27,9,574.2507604,1
64,229.2930739,1141,5,1,7,565.0564895,1
28,68.4014934,1065,64,0,12,192.4896418,1
23,426.2229511,319,79,0,16,381.4967528,1
131,225.8313207,908,12,7,12,379.5226905,1
35,167.9653463,669,0,16,11,271.1592675,1
44,174.9728978,1209,99,27,14,631.0225021,1
27,128.2189026,527,190,39,17,167.05537,1
84,177.4800541,2364,331,30,17,111.8466511,1
68,110.25686,1522,49,28,18,49.2150017,1
22,102.1324123,2282,49,0,6,998.2660402,1
78,199.5076492,638,20,30,26,150.9911149,1
112,174.9611763,3131,31,67,23,343.3108444,1
66,97.16370925,2200,183,5,11,521.361901,1
26,67.71684933,316,220,55,9,683.7058343,1
68,222.6357149,2861,320,71,17,300.0787958,1
45,83.37972103,1191,21,23,8,292.1357363,1
38,62.68832214,44,206,0,18,138.3693107,1
48,184.8277775,835,84,1,26,395.4965277,1
84,137.6454829,1477,64,36,19,32.1396264,1
11,63.27079726,3139,4,6,1,4.255226366,1
61,101.7887478,183,148,83,17,296.6671126,1
6,185.9021668,1498,126,0,6,164.6015374,1
102,200.8740957,1526,220,72,14,314.3153597,1
57,200.2088506,2708,170,11,10,407.260371,1
58,176.3710732,821,125,0,9,218.7442275,1
69,272.3887167,1611,148,48,9,1074.693581,1
36,172.8530024,1377,268,0,3,341.2514015,1
64,162.0047079,253,14,18,9,406.8721982,1
88,126.3802557,1941,22,13,9,223.915046,1
29,174.0497055,883,22,33,5,854.4573993,1
90,281.504225,1159,11,35,10,403.9903203,1
54,97.72503313,958,355,4,3,137.3797303,1
22,131.1090861,2957,53,15,21,108.6603914,1
44,123.0729044,293,111,0,7,990.7792256,1
79,181.6515548,438,220,13,13,513.6452309,1
27,241.1672637,2589,222,20,13,229.892958,1
140,186.2351865,1282,142,32,9,459.7065694,1
78,108.6999566,1697,60,18,3,809.443213,1
43,117.5697417,3226,127,14,11,62.78340391,1
13,71.9504691,2186,183,2,8,35.16973009,1
67,170.6999236,819,32,43,7,756.4621429,1
48,56.57144867,1067,120,18,2,0.0,1
12,19.85167681,1382,255,5,9,549.7124639,1
1,197.2834935,1420,100,12,4,428.4148148,1
144,261.6228228,3380,359,10,6,494.2067843,1
41,167.7407915,2321,88,0,11,49.79644324,1
135,266.0774339,2678,44,66,3,662.5714076,1
1,42.74846497,211,0,0,9,201.5841891,1
7,42.66310272,353,106,0,17,172.6252984,1
71,155.6284237,1108,331,0,18,293.9878137,1
87,174.8268807,446,5,0,5,395.2498465,1
62,136.3028742,610,56,20,4,295.5861466,1
87,161.3490932,983,99,0,11,240.242833,1
47,79.28845787,3095,74,16,5,98.00069731,1
41,147.0395749,1626,2,29,7,212.7563905,1
90,117.8895242,3109,12,19,14,61.85528817,1
3,195.2045306,682,176,28,13,190.3383801,1
76,161.2196887,168,158,5,11,331.8906875,1
58,153.1749276,1214,83,0,16,249.578649,1
102,256.509292,656,140,22,3,1059.132339,1
48,120.9260364,819,51,27,16,549.4412794,1
5,11.4825776,2957,174,0,6,874.091511,1
13,72.30095808,957,68,5,11,1088.408964,1
102,196.2411701,1034,139,70,8,647.2231598,1
25,40.94013214,3226,121,6,8,830.1665055,1
78,119.7277853,845,147,0,14,210.3726717,1
73,191.7237017,1046,40,0,22,243.0242571,1
114,190.7171553,1684,269,78,1,7.712790273,1
52,92.24864271,915,3,1,5,93.48034907,1
100,157.964936,2779,55,25,11,392.1578024,1
123,272.1440764,2506,274,64,8,46.61539383,1
30,97.90080743,2245,35,24,7,582.2403396,1
42,58.08950596,3310,24,104,0,1.917602127,1
48,73.2734109,3043,2,1,7,488.8646496,1
22,388.8424781,769,3,26,4,1002.914688,1
158,238.5504638,1975,52,10,20,150.7250441,1
8,114.8606736,429,7,0,16,428.5473681,1
73,152.3569521,3353,146,0,10,25.97237962,1
36,144.5024439,1581,139,0,7,896.4657888,1
95,154.087704,659,104,0,20,88.31455494,1
124,238.5736058,221,44,3,13,193.3065023,1
90,143.0781551,208,185,7,19,177.3908782,1
47,71.00332377,296,181,13,16,130.3118499,1
29,221.8165901,1713,36,63,5,265.2648961,1
19,75.38231828,2675,194,19,9,350.4863856,1
46,130.69856,1232,23,0,10,877.2908436,1
92,242.2135796,116,66,2,23,40.121458,1
26,82.52180468,767,126,33,7,760.1357576,1
38,69.57097572,2751,0,44,15,650.2733208,1
91,244.3001505,2389,72,24,7,552.0679241,1
30,220.1333098,2657,82,6,10,305.5144876,1
57,124.6126336,1558,20,56,4,0.0,1
17,54.227221,2342,13,0,9,604.1121911,1
11,88.05231413,1363,244,0,24,576.6712096,1
75,123.2097862,87,55,11,6,788.2807806,1
12,150.8877887,1429,24,0,13,252.5834803,1
41,192.074324,2355,0,0,0,0.0,1
45,136.7441325,2703,149,39,9,201.8944262,1
78,167.7845633,1851,111,66,12,493.1055297,1
67,87.99892261,1577,3,0,8,181.7152582,1
60,100.6667773,663,80,9,3,0.0,1
111,169.2772198,1031,145,1,11,226.3940776,1
100,154.6020712,3364,75,0,7,227.6536523,1
100,243.5625305,1376,217,41,4,472.6333044,1
109,237.7031548,2853,58,7,27,76.9581539,1
8,105.7778476,1192,275,7,8,329.8392632,1
34,60.96178002,991,0,0,19,140.0240156,1
52,359.6673547,106,189,67,17,176.3008295,1
9,199.3020037,1573,285,1,21,266.2630426,1
116,159.6189067,3411,369,24,1,1.403340546,1
123,190.8981006,2238,51,24,8,368.3853755,1
44,98.8761185,1037,27,26,21,333.7370344,1
76,193.7709999,2561,291,31,8,24.31646042,1
130,298.113668,858,0,53,9,678.7416492,1
19,137.8242379,1728,66,8,19,72.82740247,1
79,130.8319426,801,3,22,9,193.0798714,1
99,234.6580826,656,48,0,4,741.8622638,1
78,124.5911961,2947,113,0,8,598.2838381,1
50,250.7377421,3020,0,11,7,334.0341409,1
28,82.21142919,1229,220,0,8,328.6812472,1
41,76.86293748,116,7,0,4,30.32043726,1
9,69.91361279,1426,148,0,28,161.0745157,1
8,61.01598049,188,208,0,5,130.6092871,1
19,255.8591541,898,7,0,19,164.0756712,1
21,70.77194429,2665,140,1,6,461.1287607,1
75,145.9054288,1123,227,1,10,264.6863316,1
45,171.2424851,866,127,0,10,224.3242312,1
15,52.10828564,711,53,24,15,55.68399271,1
2,118.8629606,2529,0,0,28,372.8891151,1
29,178.8524315,3088,156,9,2,65.45649621,1
50,94.33272692,1082,109,0,8,500.9794916,1
64,114.7274748,2207,73,12,11,190.934484,1
5,215.1197647,550,112,11,2,714.2979128,1
93,172.2952014,45,63,45,29,93.54274525,1
13,210.7127157,1714,9,58,6,258.8308154,1
62,128.2915281,901,15,0,6,671.6391906,1
7,65.45668278,2664,251,19,18,515.3673257,1
26,51.25134939,1436,3,93,26,201.2879887,1
45,90.68295822,2176,297,20,11,217.040236,1
11,57.96216203,1312,31,0,9,847.8584889,1
53,193.2024641,731,86,0,9,240.0447336,1
30,170.6059478,768,169,0,3,75.5458832,1
11,34.42178114,1283,8,0,14,448.9424137,1
10,69.12185993,844,43,32,7,583.4503653,1
20,140.1497784,1645,0,3,0,0.0,1
135,332.1780006,398,101,11,19,284.4267929,1
30,80.43911211,1232,215,0,8,328.8068347,1
38,51.31363618,3482,50,2,0,7.550732847,1
29,377.2465505,904,13,0,17,223.8791959,1
39,196.7627045,2993,0,18,3,0.0,1
43,138.4890133,3201,176,17,5,29.77905273,1
8,122.7374811,88,85,0,19,158.03927,1
197,237.8833418,478,121,1,20,79.31911568,1
90,169.3298591,3061,22,25,4,960.614021,1
25,205.2486489,3082,226,0,7,176.8112817,1
19,74.60142536,1580,171,97,17,273.4639281,1
27,111.0599942,1687,132,0,1,0.0,1
37,250.8507548,1168,327,75,24,117.5320917,1
118,206.1733374,594,64,48,20,121.9878476,1
56,111.1551904,1598,30,84,8,541.359436,1
44,133.2909787,3131,177,0,7,136.9112359,1
30,182.9472231,511,34,12,8,530.8140022,1
76,168.8533525,1259,301,0,7,135.1024187,1
45,247.19212,1190,106,3,20,216.6810432,1
36,108.5880777,1442,98,0,19,101.4164409,1
59,182.8988171,3234,97,30,18,480.8636409,1
97,292.3654192,2483,168,0,1,0.0,1
11,49.88466588,614,372,56,15,450.8728415,1
124,185.4888397,3468,265,5,14,579.2600693,1
105,161.7030514,636,11,0,13,218.0987312,1
49,95.2456165,1229,27,16,1,0.0,1
103,263.2995609,2981,379,8,21,301.9458956,1
140,281.4799417,892,46,22,19,175.0108303,1
144,186.8203334,3076,3,25,2,498.0917999,1
24,263.5146642,601,150,5,5,624.145839,1
138,192.9342494,79,104,0,23,162.7655302,1
55,176.6351149,1208,225,14,7,549.3886069,1
42,69.47306469,1808,51,0,10,93.09255103,1
147,368.3456869,825,21,69,24,22.93113024,1
113,148.961451,2890,244,2,24,188.4485035,1
80,116.4660451,3368,200,0,4,9.543210537,1
4,240.760688,373,83,0,28,111.4253538,1
54,217.828132,2897,20,0,25,142.9017207,1
34,79.77996145,800,186,0,27,214.7749461,1
74,306.5592651,2879,82,35,29,158.70333,1
91,201.8812087,3248,132,3,11,550.4629821,1
148,325.451154,1329,47,6,16,111.4875957,1
105,255.5206537,2372,93,6,18,395.8689423,1
107,152.7288984,2973,1,37,2,432.9394349,1
8,246.5080116,380,77,0,28,113.2695905,1
23,139.8261256,793,167,69,6,28.24849605,1
4,102.8678347,31,49,7,15,340.6860486,1
4,91.81946488,1231,0,28,6,479.0499255,1
145,224.3474666,247,13,37,16,166.5370257,1
125,258.6767719,800,74,0,15,557.1384699,1
19,119.2044529,1613,68,31,2,0.0,1
97,230.4175721,2818,50,5,27,78.79944873,1
76,143.2250541,148,132,0,9,479.2259872,1
28,39.54956194,607,43,7,13,191.8364719,1
10,41.14821955,909,340,31,19,277.5125065,1
8,137.8524926,1418,0,0,10,352.0345777,1
17,184.4212731,868,8,14,15,205.6851177,1
9,285.7501981,2138,5,55,3,0.0,1
69,170.809489,3147,77,14,5,1103.920866,1
24,98.08599824,2433,0,0,11,62.84500784,1
175,360.2785342,2416,8,0,1,0.0,1
165,300.0662579,2082,24,0,2,10.08619803,1
86,278.816397,2532,188,1,2,0.0,1
51,111.421176,144,57,0,23,148.7280652,1
88,172.6780807,3239,33,36,18,123.20425,1
170,271.819353,339,45,1,18,34.78654252,1
12,94.08783976,1746,134,7,6,7.512698257,1
112,301.9451704,377,113,1,16,395.3844281,1
71,161.4041773,3183,325,32,6,24.92661643,1
34,129.8611483,1992,115,0,8,241.5282407,1
160,250.9295004,453,79,37,13,395.3085467,1
145,311.5410824,2084,18,10,1,0.0,1
56,150.2072961,240,184,7,13,317.2921735,1
36,62.72268442,273,156,11,14,140.6459675,1
56,123.0711944,1958,48,69,6,87.04944994,1
2,182.3477744,808,10,0,3,11.8573681,1
76,219.9031156,1624,75,31,5,427.0987673,1
61,102.1443963,2821,41,26,0,0.0,1
105,285.3181157,3158,236,0,11,90.23982693,1
16,223.0357109,2518,191,0,3,1059.477783,1
67,121.1754837,1131,346,0,14,248.597509,1
122,165.5078191,823,99,1,4,820.841263,1
40,59.79209813,71,187,73,11,427.563139,1
110,250.5489957,1201,79,16,6,51.11469448,1
18,37.51270186,214,38,12,2,8.927572172,1
16,237.6655286,487,164,16,3,991.7687339,1
21,177.8263218,1093,108,0,3,24.65188998,1
139,176.4503584,685,36,0,23,337.4524067,1
137,226.1270734,729,41,37,21,162.4689789,1
173,318.0428222,3464,48,0,14,260.3150572,1
9,295.7853589,1707,122,0,18,160.201596,1
176,231.8486701,2034,38,0,20,154.6908286,1
36,134.1102328,848,0,1,19,533.2572848,1
80,154.159795,799,44,7,7,80.84709768,1
9,77.69555066,1244,16,4,17,245.9640988,1
81,172.9422222,2118,7,24,5,501.851424,1
23,62.47244233,1684,16,75,2,0.0,1
40,96.01480808,1132,179,0,7,895.1290703,1
40,69.58881186,2385,216,0,13,323.6776556,1
77,110.0190148,3361,148,0,9,36.6110201,1
80,270.0915673,1035,200,14,18,97.58811162,1
96,219.1872395,1086,180,11,14,54.55877221,1
12,119.1141131,2323,182,0,9,1102.977436,1
110,173.9768891,1287,148,24,4,794.4668821,1
15,78.29406114,859,72,21,18,460.0963987,1
112,257.5444197,259,0,7,17,271.6483121,1
61,74.12081397,401,10,57,1,0.0,1
35,125.721827,2101,119,19,6,26.20793291,1
32,219.7165479,139,1,54,18,276.0401677,1
114,328.3746278,2096,9,27,7,2.638112084,1
45,141.8999843,2461,74,15,10,21.80976351,1
53,141.6111635,696,54,52,2,883.2344375,1
14,76.17544892,1180,46,13,9,673.5878489,1
63,336.7597112,1332,362,0,9,356.1858396,1
138,236.0947842,3137,5,0,15,195.9030166,1
97,130.424208,409,306,15,16,469.9357317,1
29,67.23890367,1586,19,0,12,380.3677838,1
41,66.64399742,1810,61,0,12,119.9752952,1
114,227.0622436,1535,81,16,18,243.8893715,1
99,209.5098833,745,128,0,21,49.84289842,1
33,161.0239806,1408,18,1,17,435.5778762,1
96,105.560845,123,251,24,14,285.4356774,1
128,184.3947652,2235,63,26,9,353.789223,1
105,180.4073061,1093,62,12,12,260.6143543,1
29,64.30955747,1582,18,1,11,403.2040525,1
11,83.18995591,215,24,20,5,586.8094633,1
42,231.6357155,25,62,17,15,209.0585003,1
4,170.5225664,1988,115,33,6,500.3250444,1
55,225.4022139,3085,26,7,7,308.4202992,1
111,389.2456669,1591,61,67,8,830.876737,1
63,160.4384485,779,86,2,17,67.80349342,1
48,154.674178,3247,292,0,7,418.6053484,1
40,134.6759578,2513,45,0,24,303.8223398,1
63,141.9116058,831,212,41,20,318.3141858,1
89,227.3111264,1961,214,48,19,34.13539577,1
19,151.6883898,528,0,27,10,59.33210197,1
26,86.27366494,1777,92,16,20,130.9909447,1
152,382.8490497,1210,3,74,12,358.875426,1
145,221.2879857,241,124,0,11,218.2797479,1
36,92.31763273,853,5,6,15,344.1110817,1
120,476.5907422,2365,28,17,27,412.0989954,1
72,103.8744172,726,35,7,7,149.1051164,1
123,274.1169591,2914,186,1,15,138.0244153,1
37,174.1015359,589,0,66,21,192.3894363,1
88,364.7461802,237,97,7,14,550.6935547,1
83,107.8373524,289,0,0,1,0.0,1
51,292.7151578,2222,330,3,15,365.3599696,1
18,260.5136037,2857,196,15,8,75.10446711,1
5,121.2485056,214,94,0,17,110.8682733,1
42,160.9881692,296,8,12,9,464.2124592,1
34,73.41201811,302,284,6,2,0.0,1
59,124.3630368,1825,69,22,15,339.4007014,1
35,91.70256485,2313,56,12,22,128.3525592,1
33,317.1148821,201,69,15,25,153.0014559,1
52,157.5815929,3119,2,57,2,0.0,1
69,236.6133914,556,52,33,11,524.7687213,1
70,97.26888805,3238,27,2,21,99.0150394,1
47,229.3376522,2383,52,4,6,666.7720229,1
12,17.40546618,346,0,1,2,618.478507,1
39,246.7306556,17,64,4,17,256.2351314,1
7,41.38537135,866,138,61,17,431.7240636,1
71,107.9100878,2795,76,0,6,178.1534954,1
15,34.14073348,512,14,3,2,0.0,1
65,162.2506601,2074,198,7,4,123.2041784,1
60,168.0104573,2664,165,20,12,341.4082752,1
14,120.5034372,949,26,6,7,517.30187,1
51,125.1881643,3095,49,6,5,1018.345792,1
150,238.4008186,1964,53,13,20,152.3127779,1
29,205.6739392,922,0,3,20,287.0128072,1
36,109.0762258,1574,86,39,9,618.6952135,1
30,52.84252779,1105,159,16,18,146.6264031,1
106,223.9952067,1117,82,0,9,462.9123479,1
55,94.14621481,1320,221,0,14,567.6413066,1
93,381.4103232,631,99,10,20,344.0366671,1
61,240.6863118,3002,170,47,0,0.0,1
33,80.54863198,328,75,0,6,30.24577548,1
63,236.379477,1019,50,42,13,534.1361171,1
83,279.0249406,2219,0,45,5,243.2776395,1
160,216.8823394,332,16,0,21,126.7580823,1
61,124.5356148,1000,42,4,11,686.058543,1
33,46.21804528,308,288,27,19,387.5543694,1
22,104.6282545,296,327,17,10,185.9881624,1
58,248.5841576,1148,21,35,5,958.3966406,1
67,116.8636601,622,238,72,8,188.5599968,1
47,107.5668157,1049,172,2,8,147.1124979,1
57,154.4177352,605,103,0,12,565.1417929,1
93,257.2759215,559,94,9,11,571.0235956,1
40,93.22114024,292,102,40,12,235.0882238,1
24,77.93094783,505,7,8,7,26.60276853,1
7,74.58696566,878,29,26,9,735.5052536,1
85,364.1390651,465,146,7,20,86.35534593,1
96,319.852508,156,9,15,13,351.1403902,1
18,101.0724062,249,3,0,6,93.7947176,1
8,101.6403414,1333,15,13,4,21.14104729,1
25,184.0764686,280,148,81,28,96.24387399,1
50,108.5141158,1258,17,19,1,0.0,1
79,275.740122,77,29,3,17,333.0150203,1
8,293.3838551,1851,136,4,12,937.4468349,1
19,58.65737576,2179,134,22,8,302.4186875,1
12,264.0166689,3289,50,0,5,737.9329509,1
98,173.5473238,2590,280,74,21,155.1688719,1
95,205.0494088,626,189,27,2,1124.736832,1
70,153.4145526,738,217,79,12,421.2597509,1
25,77.75907812,1784,98,15,21,128.5547465,1
52,117.0727971,2128,228,0,9,72.31606169,1
119,173.1646327,194,91,11,2,19.03712915,1
11,67.20890149,1402,249,60,13,35.87532519,1
10,37.74918039,3123,119,12,6,151.199407,1
1,94.28945671,1233,52,0,17,287.0700462,1
47,63.05099745,1150,67,17,4,7.830090068,1
99,223.7991369,1373,212,13,25,310.4148927,1
15,41.9552688,2185,201,0,0,2.612760288,1
62,350.647573,1216,52,1,10,135.1153142,1
34,158.3146798,673,16,2,2,0.0,1
44,77.08074359,3078,70,8,10,117.6061421,1
14,112.4463939,2308,69,5,7,150.6982808,1
35,240.9701301,2616,152,5,4,978.5889701,1
9,45.13921942,356,106,0,18,177.0080556,1
10,84.68097217,1417,152,0,28,162.6554577,1
32,52.82776777,2346,197,17,0,0.0,1
23,69.34618844,2243,210,43,12,325.4719719,1
86,231.8289882,1184,68,0,16,212.5273378,1
26,159.5384043,1933,321,30,3,792.6043774,1
53,94.44181536,28,15,11,8,363.5797093,1
27,53.7664875,1252,276,2,15,593.2791016,1
103,298.271418,1296,68,29,11,423.3058141,1
78,125.6152335,814,386,1,1,3.177914338,1
69,218.6177099,498,46,0,10,605.5622831,1
43,95.41519397,63,37,28,16,841.1025282,1
66,171.6689773,2665,30,86,2,252.2859584,1
23,44.35129073,768,0,0,20,145.7121748,1
121,202.1803881,2796,237,9,21,215.3733527,1
59,119.8814519,2334,169,21,5,112.6330322,1
34,54.78468184,2739,184,49,19,138.3124327,1
44,171.5404301,938,25,4,18,560.4727348,1
167,350.7265685,253,0,0,18,23.08274511,1
25,182.7581366,241,49,5,11,125.2635521,1
73,127.8133734,347,110,51,11,482.9398482,1
76,164.0187534,180,187,0,10,345.9496486,1
41,297.7593032,1424,53,26,15,403.608723,1
40,141.2577652,445,137,22,12,494.1191678,1
81,157.3433177,1355,195,51,2,0.0,1
13,39.09591816,1537,131,32,17,192.3605711,1
45,182.4418749,2898,19,12,8,35.55322186,1
26,74.38177756,2124,32,36,6,300.9958254,1
72,173.9252115,352,92,47,23,325.632051,1
55,98.56632888,263,296,35,19,180.2744976,1
46,80.34257518,1145,128,71,10,330.6182384,1
29,111.394341,578,0,14,3,13.87414711,1
10,131.4034038,2848,79,50,6,758.2150937,1
87,112.2730453,2237,173,6,11,608.8732509,1
50,219.5917017,1363,340,0,15,184.7122997,1
12,59.22673366,165,132,1,15,173.1283006,1
41,119.6693492,1059,11,0,8,284.4931532,1
30,221.4715483,2167,53,22,5,12.68877576,1
46,396.9576365,810,278,32,13,171.9358295,1
80,171.0808956,465,0,4,18,216.4073928,1
115,193.8182093,2309,207,28,19,36.71932507,1
8,96.18849372,2103,12,2,2,0.0,1
29,81.01085632,1235,275,0,16,554.3779975,1
40,58.43764515,169,108,41,14,553.5829752,1
66,142.9217211,58,2,10,10,455.3098832,1
74,160.9261818,551,18,17,3,572.6848265,1
36,213.5731607,1443,36,47,3,625.9696397,1
86,173.2461523,2847,144,0,0,0.0,1
61,115.2265552,391,81,4,19,80.12545933,1
121,177.0798125,444,59,15,15,22.90796041,1
117,229.0031652,652,176,0,9,715.5606566,1
121,276.6183059,2913,185,2,15,137.5316674,1
8,45.34224745,2930,93,8,6,584.2463472,1
148,321.8647283,2650,29,8,5,57.99947857,1
18,218.8147026,824,36,0,8,450.1983794,1
44,104.9359939,189,110,0,17,294.3000722,1
45,155.2944654,546,94,12,13,539.5227826,1
28,90.47589294,1751,5,37,4,55.27383285,1
15,64.81340278,373,52,30,4,0.0,1
157,197.4383536,3344,331,16,5,583.2214541,1
139,432.0443963,2258,0,4,23,189.1269684,1
130,198.7280835,3242,29,34,16,564.1120923,1
5,23.36129962,2160,107,14,16,240.743836,1
54,129.9271929,282,133,9,9,1000.394704,1
61,97.85179484,2547,81,17,19,554.8075621,1
75,157.1613246,2827,100,0,0,0.0,1
91,122.3365516,2860,137,0,6,344.0659363,1
120,153.4801959,1062,34,53,10,491.7348316,1
83,112.6536943,374,105,0,26,199.5822158,1
111,398.8492603,309,68,0,4,140.8312559,1
35,181.790176,457,29,0,18,90.22540092,1
119,206.8667352,669,158,31,20,147.2275116,1
14,77.56056075,67,303,0,10,450.2178819,1
43,109.9170323,207,184,33,9,1117.09939,1
72,100.5510979,2242,4,0,3,595.2168919,1
39,136.3631436,726,177,0,8,259.0059722,1
34,180.9176937,1360,8,0,11,285.4966958,1
84,128.9906849,717,53,10,2,17.2302976,1
19,49.25876805,826,38,4,8,330.225952,1
30,89.03402442,2153,11,0,27,151.0595815,1
110,240.67469,2854,58,6,27,74.19426176,1
6,404.8982189,315,138,54,13,439.661331,1
38,136.682353,1564,62,10,6,561.737129,1
40,55.2892358,451,331,85,2,34.45052451,1
46,296.9655574,1352,21,64,8,352.9834605,1
90,152.5724152,948,10,0,15,233.6658793,1
5,64.92062465,1590,103,54,11,185.7924373,1
37,73.07468429,1588,87,76,17,415.9129029,1
19,160.6595768,1913,344,28,3,807.7426906,1
50,176.2550464,2130,0,0,17,101.4230923,1
10,46.62536749,514,364,35,14,235.5785341,1
86,137.5985477,803,13,19,8,103.6707921,1
65,161.8820504,576,138,9,6,1054.700257,1
3,65.85694086,3199,276,24,10,185.201083,1
125,250.0127756,3051,33,11,7,1144.181791,1
21,206.8253131,3049,15,72,15,435.5367407,1
140,361.5766148,3045,246,0,12,65.43478458,1
45,167.2749111,2648,111,17,1,0.0,1
