,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
73332852,2,08/31/2017 5:27:40 PM,08/31/2017 5:38:37 PM,1,1.66,1,N,90,246,2,9,1,0.5,0,0,0.3,10.8
65803974,1,08/03/2017 5:41:28 PM,08/03/2017 5:55:22 PM,1,1.5,1,N,233,107,1,10,1,0.5,2.35,0,0.3,14.15
103875529,2,12/08/2017 10:29:37 AM,12/08/2017 10:48:30 AM,1,2.12,1,N,140,162,1,13.5,0,0.5,2.86,0,0.3,17.16
39085218,1,05/07/2017 9:47:16 PM,05/07/2017 10:08:42 PM,1,6.8,1,N,79,41,1,22.5,0.5,0.5,4.76,0,0.3,28.56
36593660,1,04/30/2017 12:15:39 PM,04/30/2017 12:58:27 PM,1,17.2,2,N,163,132,2,52,0,0.5,0,5.76,0.3,58.56
85520523,1,10/11/2017 1:55:01 PM,10/11/2017 2:20:08 PM,1,2.7,1,N,261,234,2,16.5,0,0.5,0,0,0.3,17.3
66660867,2,08/06/2017 6:31:46 PM,08/06/2017 6:43:06 PM,1,1.86,1,N,137,237,1,9.5,0,0.5,2.06,0,0.3,12.36
80022704,1,09/23/2017 1:04:12 PM,09/23/2017 1:07:03 PM,1,0.5,1,N,68,246,1,4,0,0.5,0.95,0,0.3,5.75
112152650,1,01/05/2017 5:34:35 PM,01/05/2017 5:39:56 PM,1,1.1,1,N,90,246,1,5.5,1,0.5,1.1,0,0.3,8.4
47834166,1,06/03/2017 6:06:21 AM,06/03/2017 6:15:40 AM,2,2.4,1,N,166,244,2,10,0,0.5,0,0,0.3,10.8
89663067,1,10/24/2017 11:50:52 AM,10/24/2017 12:02:06 PM,1,1.4,1,N,97,66,1,9,0,0.5,0,0,0.3,9.8
95404301,2,11/10/2017 8:26:07 PM,11/10/2017 8:32:25 PM,1,1.61,1,N,229,262,1,7,0.5,0.5,2.08,0,0.3,10.38
104630831,2,12/10/2017 12:49:07 PM,12/10/2017 1:01:04 PM,2,2.53,1,N,263,42,1,11,0,0.5,2.36,0,0.3,14.16
87792346,1,10/18/2017 1:18:13 PM,10/18/2017 1:32:17 PM,1,1.6,1,N,229,236,2,10,0,0.5,0,0,0.3,10.8
95976571,1,11/12/2017 3:51:08 PM,11/12/2017 4:11:06 PM,1,3.9,1,N,239,68,1,15.5,0,0.5,4.85,0,0.3,21.15
105351229,1,12/12/2017 7:52:40 PM,12/12/2017 8:28:21 PM,1,13.1,1,N,132,97,1,40.5,1,0.5,10,0,0.3,52.3
20484264,2,03/11/2017 11:29:36 PM,03/11/2017 11:53:03 PM,1,4.66,1,N,237,112,1,18.5,0.5,0.5,2.8,0,0.3,22.6
77689787,1,09/15/2017 4:11:14 PM,09/15/2017 4:49:18 PM,1,7.7,1,N,88,263,1,28,1,0.5,3,0,0.3,32.8
61219815,2,07/18/2017 10:15:05 PM,07/18/2017 10:29:50 PM,1,2.46,1,N,186,79,1,12,0.5,0.5,2.66,0,0.3,15.96
31518981,1,04/18/2017 4:49:24 AM,04/18/2017 4:57:28 AM,1,2.3,1,N,186,142,2,9,0.5,0.5,0,0,0.3,10.3
65496058,1,08/02/2017 5:34:48 PM,08/02/2017 5:44:39 PM,1,0.7,1,N,229,233,2,7,1,0.5,0,0,0.3,8.8
102137620,2,12/02/2017 11:15:35 PM,12/02/2017 11:19:56 PM,1,1.34,1,N,239,142,1,6,0.5,0.5,0,0,0.3,7.3
94748881,1,11/08/2017 10:29:11 PM,11/08/2017 10:34:43 PM,1,1.6,1,N,229,263,2,7,0.5,0.5,0,0,0.3,8.3
51649970,2,06/18/2017 1:12:05 PM,06/18/2017 1:24:34 PM,1,1.23,1,N,68,50,2,9.5,0,0.5,0,0,0.3,10.3
46191339,2,05/30/2017 8:18:27 AM,05/30/2017 8:24:06 AM,1,0.99,1,N,170,162,1,6,0,0.5,1.36,0,0.3,8.16
72914936,1,08/30/2017 5:26:56 AM,08/30/2017 5:40:34 AM,1,8.3,1,N,132,95,1,24,0.5,0.5,4.5,0,0.3,29.8
73358533,2,08/31/2017 6:52:08 PM,08/31/2017 6:57:46 PM,1,0.69,1,N,107,137,2,5.5,1,0.5,0,0,0.3,7.3
50402997,2,06/14/2017 7:57:15 PM,06/14/2017 8:03:38 PM,2,1.09,1,N,90,48,1,6.5,1,0.5,0,0,0.3,8.3
67663684,2,08/10/2017 11:10:26 AM,08/10/2017 11:27:39 AM,1,2.05,1,N,239,166,1,12,0,0.5,1.92,0,0.3,14.72
56803105,1,07/02/2017 4:00:17 PM,07/02/2017 4:09:38 PM,4,1.4,1,N,236,43,2,8,0,0.5,0,0,0.3,8.8
17090868,1,03/02/2017 6:53:26 AM,03/02/2017 7:03:27 AM,1,4.2,1,N,238,244,1,14,0,0.5,1.2,0,0.3,16
75557217,1,09/08/2017 9:00:54 PM,09/08/2017 9:27:45 PM,2,5,1,N,144,48,1,20,0.5,0.5,4.25,0,0.3,25.55
46703469,1,05/31/2017 8:16:54 PM,05/31/2017 8:20:42 PM,1,0.7,1,N,236,237,2,5,0.5,0.5,0,0,0.3,6.3
18442915,1,03/05/2017 10:49:12 AM,03/05/2017 10:55:08 AM,1,1.3,1,N,264,264,1,6.5,0,0.5,1.45,0,0.3,8.75
67112887,2,08/08/2017 1:10:51 PM,08/08/2017 1:17:36 PM,1,1.32,1,N,107,148,2,7,0,0.5,0,0,0.3,7.8
5268522,1,01/26/2017 5:47:50 PM,01/26/2017 6:17:24 PM,1,8.1,1,N,138,236,1,28,1,0.5,5.3,5.54,0.3,40.64
98384478,1,11/19/2017 10:11:20 PM,11/19/2017 10:32:38 PM,2,12.7,1,N,138,52,2,35.5,0.5,0.5,0,0,0.3,36.8
74334753,2,09/04/2017 10:29:31 PM,09/04/2017 10:32:50 PM,1,0.6,1,N,74,74,2,4.5,0.5,0.5,0,0,0.3,5.8
37317219,2,05/02/2017 8:40:11 PM,05/02/2017 8:49:03 PM,1,2.38,1,N,233,263,1,9.5,0.5,0.5,2.16,0,0.3,12.96
24449755,1,03/24/2017 1:07:42 AM,03/24/2017 1:16:02 AM,1,1.1,1,N,90,107,2,7,0.5,0.5,0,0,0.3,8.3
65942153,2,08/04/2017 1:06:03 AM,08/04/2017 1:14:54 AM,1,2.18,1,N,239,230,2,8.5,0.5,0.5,0,0,0.3,9.8
13127914,2,02/18/2017 10:42:05 PM,02/18/2017 10:53:12 PM,1,1.17,1,N,233,164,1,8.5,0.5,0.5,1.5,0,0.3,11.3
99103860,2,11/22/2017 12:29:36 PM,11/22/2017 12:58:35 PM,1,3.32,1,N,234,43,1,19,0,0.5,0,0,0.3,19.8
71967976,2,08/26/2017 9:47:32 AM,08/26/2017 9:55:53 AM,2,2.96,1,N,262,170,1,11,0,0.5,3.54,0,0.3,15.34
22319059,2,03/18/2017 10:08:51 AM,03/18/2017 10:17:47 AM,2,1.6,1,N,161,100,2,8,0,0.5,0,0,0.3,8.8
11818741,2,02/15/2017 8:25:06 AM,02/15/2017 8:34:27 AM,2,1.17,1,N,163,186,2,7.5,0,0.5,0,0,0.3,8.3
97941805,2,11/18/2017 3:51:52 PM,11/18/2017 4:46:17 PM,2,17.16,2,N,74,132,1,52,0,0.5,14.64,5.76,0.3,73.2
53740705,2,06/24/2017 1:31:47 AM,06/24/2017 1:34:51 AM,1,0.78,1,N,79,79,1,4.5,0.5,0.5,1.16,0,0.3,6.96
37632817,1,05/03/2017 5:49:07 PM,05/03/2017 5:58:56 PM,1,1.8,1,N,239,236,1,9,1,0.5,2.15,0,0.3,12.95
56925591,2,07/03/2017 10:21:45 AM,07/03/2017 10:27:37 AM,6,0.93,1,N,90,246,1,6,0,0.5,5,0,0.3,11.8
107137832,1,12/17/2017 7:32:14 PM,12/17/2017 7:39:15 PM,1,1.2,1,N,79,170,1,7,0,0.5,1.55,0,0.3,9.35
16890044,2,03/01/2017 3:04:12 PM,03/01/2017 3:09:05 PM,1,0.49,1,N,236,237,2,4.5,0,0.5,0,0,0.3,5.3
82698332,2,10/02/2017 8:11:37 AM,10/02/2017 8:16:11 AM,1,1.16,1,N,145,145,2,5.5,0,0.5,0,0,0.3,6.3
15590674,2,02/26/2017 4:25:22 PM,02/26/2017 4:33:28 PM,1,1.48,1,N,161,234,2,7.5,0,0.5,0,0,0.3,8.3
36730600,1,05/01/2017 7:52:00 AM,05/01/2017 8:09:35 AM,3,2.4,1,N,113,144,1,12.5,0,0.5,2.65,0,0.3,15.95
11869133,1,02/15/2017 11:22:46 AM,02/15/2017 11:33:38 AM,1,0.7,1,N,229,161,1,8,0,0.5,2.2,0,0.3,11
3447509,1,01/13/2017 10:06:53 AM,01/13/2017 10:10:44 AM,1,0.5,1,N,239,142,2,4.5,0,0.5,0,0,0.3,5.3
68495464,1,08/13/2017 11:08:49 AM,08/13/2017 11:28:08 AM,3,1.9,1,N,161,246,1,13,0,0.5,2.75,0,0.3,16.55
112183143,1,01/18/2017 7:44:14 AM,01/18/2017 7:50:53 AM,1,1,1,N,249,164,1,6.5,0,0.5,1.45,0,0.3,8.75
27539770,1,04/03/2017 7:37:36 PM,04/03/2017 7:47:03 PM,1,1.5,1,N,144,90,1,8.5,1,0.5,2.05,0,0.3,12.35
5546712,2,01/27/2017 12:50:23 PM,01/27/2017 1:02:51 PM,6,1.67,1,N,164,113,2,10,0,0.5,0,0,0.3,10.8
59481732,2,07/13/2017 12:39:02 AM,07/13/2017 12:51:29 AM,1,2.88,1,N,17,52,1,11.5,0.5,0.5,2.56,0,0.3,15.36
60437366,2,07/16/2017 4:04:44 AM,07/16/2017 5:21:41 AM,2,2.77,1,N,148,113,1,37,0.5,0.5,0,0,0.3,38.3
7889290,1,02/03/2017 7:06:49 AM,02/03/2017 7:19:29 AM,1,2.4,1,N,141,164,2,11.5,0,0.5,0,0,0.3,12.3
59367612,2,07/12/2017 6:19:15 PM,07/12/2017 6:29:48 PM,1,1.94,1,N,48,249,1,9,1,0.5,2.16,0,0.3,12.96
18163292,2,03/04/2017 5:53:08 PM,03/04/2017 5:59:57 PM,1,0.74,1,N,137,107,2,5.5,0,0.5,0,0,0.3,6.3
8648570,2,02/05/2017 4:07:45 AM,02/05/2017 4:16:44 AM,1,1.91,1,N,163,233,1,8.5,0.5,0.5,1.96,0,0.3,11.76
89909636,1,10/25/2017 7:09:18 AM,10/25/2017 7:17:15 AM,1,1.6,1,N,162,140,1,8,0,0.5,1.76,0,0.3,10.56
58335486,1,07/08/2017 11:57:49 PM,07/09/2017 12:25:26 AM,1,8,1,N,80,113,1,26.5,0.5,0.5,3.5,0,0.3,31.3
72998386,2,08/30/2017 1:00:26 PM,08/30/2017 1:09:17 PM,1,1.09,1,N,48,163,1,7.5,0,0.5,2.08,0,0.3,10.38
79282182,2,09/20/2017 11:35:15 PM,09/21/2017 12:01:00 AM,3,5.51,1,N,234,7,1,21.5,0.5,0.5,4.56,0,0.3,27.36
95374810,1,11/10/2017 7:32:47 PM,11/10/2017 8:07:26 PM,1,3.2,1,N,162,148,2,20.5,1,0.5,0,0,0.3,22.3
83456819,1,10/04/2017 6:56:04 PM,10/04/2017 7:00:39 PM,1,0.8,1,N,90,186,1,5,1,0.5,1.35,0,0.3,8.15
22710623,1,03/19/2017 12:30:44 PM,03/19/2017 12:46:27 PM,1,1.6,1,N,164,164,2,11,0,0.5,0,0,0.3,11.8
73955949,2,09/03/2017 1:53:51 AM,09/03/2017 2:03:12 AM,5,2.3,1,N,186,229,1,9.5,0.5,0.5,2.16,0,0.3,12.96
43958660,2,05/21/2017 2:49:53 AM,05/21/2017 3:01:31 AM,1,1.42,1,N,113,164,1,9,0.5,0.5,2.06,0,0.3,12.36
52272700,2,06/20/2017 7:58:12 AM,06/20/2017 8:03:12 AM,5,0.74,1,N,48,230,1,5.5,0,0.5,1.26,0,0.3,7.56
50289189,1,06/14/2017 1:44:54 PM,06/14/2017 1:48:08 PM,1,0.3,1,N,162,233,1,4,0,0.5,0.95,0,0.3,5.75
68297023,1,08/12/2017 3:38:19 PM,08/12/2017 3:58:24 PM,1,5.7,1,N,79,74,2,19,0,0.5,0,0,0.3,19.8
39925809,2,05/17/2017 5:15:15 PM,05/17/2017 5:25:20 PM,2,0.87,1,N,142,239,2,8,1,0.5,0,0,0.3,9.8
26666718,1,04/01/2017 2:36:18 AM,04/01/2017 2:58:28 AM,2,8.2,1,N,249,116,1,25.5,0.5,0.5,6.7,0,0.3,33.5
44641491,2,05/24/2017 4:57:40 PM,05/24/2017 4:59:14 PM,6,0.31,1,N,236,236,1,3.5,1,0.5,0.53,0,0.3,5.83
86101275,2,10/13/2017 6:32:38 AM,10/13/2017 6:40:50 AM,2,2.87,1,N,162,75,2,10,0,0.5,0,0,0.3,10.8
82521390,1,10/01/2017 1:57:20 PM,10/01/2017 2:23:08 PM,1,5,1,N,125,239,1,21,0,0.5,5.45,0,0.3,27.25
29582481,2,04/09/2017 1:37:18 PM,04/09/2017 1:47:04 PM,1,2.17,1,N,231,158,1,10,0,0.5,1,0,0.3,11.8
77005035,2,09/13/2017 4:01:07 PM,09/13/2017 4:08:48 PM,1,1.06,1,N,143,239,1,6.5,0,0.5,2.7,0,0.3,10
65475730,2,08/02/2017 3:11:48 PM,08/02/2017 3:38:33 PM,3,2.54,1,N,90,163,2,17,0,0.5,0,0,0.3,17.8
55789504,2,06/08/2017 2:53:46 PM,06/08/2017 3:11:40 PM,1,1.04,1,N,236,238,1,12,0,0.5,2.56,0,0.3,15.36
33930060,2,04/24/2017 4:27:48 PM,04/24/2017 4:38:58 PM,1,1.77,1,N,186,50,1,9,1,0.5,1.1,0,0.3,11.9
18112146,1,03/04/2017 3:54:29 PM,03/04/2017 4:00:57 PM,1,0.9,1,N,249,68,2,6,0,0.5,0,0,0.3,6.8
76368499,2,09/11/2017 3:44:19 PM,09/11/2017 3:59:26 PM,1,1.15,1,N,158,114,1,10,0,0.5,2.16,0,0.3,12.96
52469774,1,06/20/2017 6:43:36 PM,06/20/2017 7:05:55 PM,1,2.3,1,N,164,141,1,14.5,1,0.5,1,0,0.3,17.3
95878510,1,11/12/2017 9:40:34 AM,11/12/2017 9:45:12 AM,1,1,1,N,238,24,1,5.5,0,0.5,2.2,0,0.3,8.5
104942771,2,12/11/2017 2:48:56 PM,12/11/2017 3:01:31 PM,1,1.11,1,N,163,161,2,9,0,0.5,0,0,0.3,9.8
90974375,2,10/28/2017 7:52:54 AM,10/28/2017 7:57:18 AM,1,0.78,1,N,236,236,1,5,0,0.5,1.16,0,0.3,6.96
28630049,1,04/06/2017 9:37:48 PM,04/06/2017 9:47:10 PM,1,1,1,N,234,164,1,7.5,0.5,0.5,1,0,0.3,9.8
79463834,1,09/21/2017 5:37:11 PM,09/21/2017 5:48:20 PM,1,1,1,N,100,163,1,8.5,1,0.5,3.05,0,0.3,13.35
52397732,2,06/20/2017 3:01:35 PM,06/20/2017 3:59:00 PM,1,13.06,1,N,138,231,1,45.5,0,0.5,8,5.76,0.3,60.06
24705431,2,03/24/2017 8:15:33 PM,03/24/2017 8:37:36 PM,4,4.05,1,N,209,100,2,17,0.5,0.5,0,0,0.3,18.3
93309786,1,11/04/2017 12:08:07 PM,11/04/2017 12:18:45 PM,1,2.1,1,N,230,239,2,9.5,0,0.5,0,0,0.3,10.3
10524033,1,02/13/2017 8:03:50 AM,02/13/2017 8:20:34 AM,1,2,1,N,107,162,1,12.5,0,0.5,1,0,0.3,14.3
5525545,2,01/27/2017 11:34:55 AM,01/27/2017 11:46:51 AM,1,2.57,1,N,141,75,1,10.5,0,0.5,2,0,0.3,13.3
72351708,2,08/27/2017 8:04:09 PM,08/27/2017 8:11:46 PM,6,1.34,1,N,233,234,1,7,0.5,0.5,2.08,0,0.3,10.38
97446022,1,11/17/2017 7:19:40 AM,11/17/2017 7:28:13 AM,1,1.5,1,N,48,237,1,7.5,0,0.5,2,0,0.3,10.3
23510569,2,03/21/2017 2:03:47 PM,03/21/2017 2:56:12 PM,1,17.87,2,N,132,230,1,52,0,0.5,0,5.76,0.3,58.56
8932587,2,02/08/2017 4:55:24 PM,02/08/2017 5:10:26 PM,1,1.6,1,N,142,229,1,10.5,1,0.5,2.46,0,0.3,14.76
55400304,2,06/06/2017 7:19:01 AM,06/06/2017 7:34:06 AM,1,4.5,1,N,164,87,1,16.5,0,0.5,2,0,0.3,19.3
62233506,2,07/22/2017 2:40:32 AM,07/22/2017 2:45:34 AM,1,0.99,1,N,148,107,1,5.5,0.5,0.5,1,0,0.3,7.8
39775149,2,05/17/2017 8:30:07 AM,05/17/2017 8:54:03 AM,1,6.06,1,N,74,145,1,21.5,0,0.5,3.5,5.76,0.3,31.56
19147176,2,03/07/2017 1:02:19 PM,03/07/2017 1:16:26 PM,1,0.79,1,N,161,162,2,9.5,0,0.5,0,0,0.3,10.3
100658026,2,11/28/2017 4:16:45 PM,11/28/2017 4:28:01 PM,2,1.64,1,N,246,163,1,9.5,1,0.5,2.26,0,0.3,13.56
59556817,2,07/13/2017 9:02:00 AM,07/13/2017 9:09:22 AM,1,0.76,1,N,164,170,2,6.5,0,0.5,0,0,0.3,7.3
86927035,1,10/15/2017 4:10:28 PM,10/15/2017 4:20:32 PM,1,1.3,1,N,246,230,1,8,0,0.5,1.75,0,0.3,10.55
68536031,1,08/13/2017 2:55:36 PM,08/13/2017 3:03:31 PM,1,1.1,1,N,238,239,2,7.5,0,0.5,0,0,0.3,8.3
30031360,2,04/13/2017 6:19:10 PM,04/13/2017 6:45:52 PM,1,3.55,1,N,164,263,2,18.5,1,0.5,0,0,0.3,20.3
102010828,2,12/02/2017 5:24:38 PM,12/02/2017 5:37:28 PM,1,4.21,1,N,13,79,1,14.5,0,0.5,1.5,0,0.3,16.8
102141074,2,12/02/2017 11:05:54 PM,12/02/2017 11:12:36 PM,1,0.73,1,N,90,158,1,6,0.5,0.5,1.46,0,0.3,8.76
4071212,2,01/23/2017 8:22:25 AM,01/23/2017 8:44:36 AM,1,3,1,N,262,170,1,15.5,0,0.5,1,0,0.3,17.3
75785162,1,09/09/2017 3:32:50 PM,09/09/2017 3:38:04 PM,2,0.5,1,N,114,114,2,5,0,0.5,0,0,0.3,5.8
92550979,2,11/02/2017 9:29:00 AM,11/02/2017 9:33:52 AM,4,1.24,1,N,239,43,1,6.5,0,0.5,1.82,0,0.3,9.12
79577462,2,09/22/2017 12:52:20 AM,09/22/2017 1:00:55 AM,1,1.21,1,N,148,249,1,7.5,0.5,0.5,1.76,0,0.3,10.56
35473898,2,04/10/2017 10:47:13 PM,04/10/2017 10:51:46 PM,6,0.93,1,N,142,239,2,5.5,0.5,0.5,0,0,0.3,6.8
6438969,2,01/22/2017 9:54:45 PM,01/22/2017 10:13:49 PM,3,5.42,1,N,236,125,1,18.5,0.5,0.5,3.96,0,0.3,23.76
108926052,2,12/23/2017 12:24:59 PM,12/23/2017 12:39:18 PM,1,1.38,1,N,162,142,1,10,0,0.5,3.24,0,0.3,14.04
81026840,2,09/26/2017 9:40:48 PM,09/26/2017 9:48:17 PM,1,0.81,1,N,161,233,1,6.5,0.5,0.5,1.56,0,0.3,9.36
38892901,2,05/07/2017 10:27:40 AM,05/07/2017 10:37:13 AM,1,1.49,1,N,158,186,2,8,0,0.5,0,0,0.3,8.8
42852135,1,05/13/2017 12:43:13 PM,05/13/2017 12:54:12 PM,1,1.5,1,N,125,13,2,8.5,0,0.5,0,0,0.3,9.3
13370142,1,02/19/2017 6:11:05 PM,02/19/2017 6:20:06 PM,1,1.1,1,N,163,162,2,7.5,0,0.5,0,0,0.3,8.3
85706710,1,10/11/2017 11:00:10 PM,10/11/2017 11:07:48 PM,1,1.3,1,N,142,237,2,7.5,0.5,0.5,0,0,0.3,8.8
98417833,2,11/20/2017 6:32:08 AM,11/20/2017 6:39:46 AM,4,1.31,1,N,100,137,2,7,0,0.5,0,0,0.3,7.8
64168925,1,07/28/2017 8:56:43 PM,07/28/2017 9:17:36 PM,3,3,1,N,264,163,2,15,0.5,0.5,0,0,0.3,16.3
50149241,1,06/14/2017 6:17:34 AM,06/14/2017 6:25:28 AM,1,3,1,N,262,233,1,11,0,0.5,2.35,0,0.3,14.15
11121319,1,02/07/2017 10:39:19 PM,02/07/2017 10:44:30 PM,2,1.1,1,N,186,158,1,6,0.5,0.5,1.1,0,0.3,8.4
73788641,2,09/02/2017 12:18:53 PM,09/02/2017 12:25:19 PM,6,1.02,1,N,164,48,1,6.5,0,0.5,1.46,0,0.3,8.76
91633927,2,10/30/2017 9:40:34 AM,10/30/2017 9:53:56 AM,1,2.05,1,N,114,186,1,10.5,0,0.5,2.26,0,0.3,13.56
107345310,2,12/18/2017 3:34:12 PM,12/18/2017 3:38:47 PM,6,0.78,1,N,68,158,1,5,0,0.5,1.16,0,0.3,6.96
61300950,1,07/19/2017 9:41:56 AM,07/19/2017 9:52:24 AM,1,0.9,1,N,143,48,1,8,0,0.5,1,0,0.3,9.8
94476682,1,11/08/2017 7:28:40 AM,11/08/2017 7:37:57 AM,1,0.8,1,N,236,262,2,7.5,0,0.5,0,0,0.3,8.3
97979833,1,11/18/2017 5:29:08 PM,11/18/2017 5:43:06 PM,1,1.5,1,N,107,186,1,10,0,0.5,2.7,0,0.3,13.5
87834108,2,10/18/2017 4:36:01 PM,10/18/2017 4:40:39 PM,1,0.78,1,N,48,48,2,5,1,0.5,0,0,0.3,6.8
35108604,1,04/27/2017 9:35:06 PM,04/27/2017 9:49:04 PM,3,5.4,1,N,263,79,1,18,0.5,0.5,3,0,0.3,22.3
62854756,1,07/24/2017 1:44:09 PM,07/24/2017 2:03:45 PM,1,2.8,1,N,170,236,1,14,0,0.5,1.5,0,0.3,16.3
835221,2,01/03/2017 8:20:55 PM,01/03/2017 8:27:22 PM,1,1.49,1,N,48,68,1,7,0.5,0.5,1.66,0,0.3,9.96
77599091,1,09/15/2017 10:34:11 AM,09/15/2017 10:46:35 AM,1,1.4,1,N,50,68,1,9.5,0,0.5,2.05,0,0.3,12.35
14005894,2,02/21/2017 11:34:55 PM,02/22/2017 12:01:40 AM,1,8.16,1,N,125,42,1,26,0.5,0.5,6.82,0,0.3,34.12
53492175,2,06/23/2017 12:35:57 PM,06/23/2017 12:55:11 PM,1,1.51,1,N,234,113,1,12.5,0,0.5,2.66,0,0.3,15.96
92773858,2,11/02/2017 9:53:17 PM,11/02/2017 10:12:15 PM,1,3.59,1,N,52,256,1,15.5,0.5,0.5,3.36,0,0.3,20.16
78856607,2,09/19/2017 3:02:09 PM,09/19/2017 3:59:32 PM,5,4.01,1,N,158,162,1,32.5,0,0.5,9.99,0,0.3,43.29
71408624,2,08/24/2017 9:28:12 AM,08/24/2017 9:34:25 AM,1,0.75,1,N,237,162,1,6,0,0.5,1.02,0,0.3,7.82
84330372,2,10/07/2017 11:51:38 AM,10/07/2017 12:00:31 PM,1,1.12,1,N,161,229,2,7.5,0,0.5,0,0,0.3,8.3
92852888,2,11/03/2017 6:28:48 AM,11/03/2017 6:35:53 AM,1,0.82,1,N,140,237,1,6.5,0,0.5,1.46,0,0.3,8.76
37983307,1,05/04/2017 8:39:04 PM,05/04/2017 8:39:13 PM,4,0,1,N,233,233,2,2.5,0.5,0.5,0,0,0.3,3.8
48884468,1,06/06/2017 5:17:55 PM,06/06/2017 5:29:01 PM,1,0.8,1,N,246,186,1,8.5,1,0.5,2.05,0,0.3,12.35
86472736,1,10/14/2017 8:10:41 AM,10/14/2017 8:21:31 AM,2,2.3,1,N,114,246,1,11,0,0.5,2.35,0,0.3,14.15
24076171,1,03/23/2017 4:42:48 AM,03/23/2017 4:49:31 AM,1,1.6,1,N,68,161,2,7.5,0.5,0.5,0,0,0.3,8.8
1193412,1,01/05/2017 1:25:33 AM,01/05/2017 1:32:36 AM,1,1.1,1,N,186,170,2,6.5,0.5,0.5,0,0,0.3,7.8
63013303,2,07/25/2017 1:35:50 AM,07/25/2017 1:58:11 AM,1,5.63,1,N,7,95,2,20,0.5,0.5,0,0,0.3,21.3
100926220,1,11/29/2017 2:05:27 PM,11/29/2017 3:06:34 PM,1,20.9,2,N,132,239,3,52,0,0.5,0,5.76,0.3,58.56
113372762,1,01/07/2017 2:23:33 PM,01/07/2017 2:28:32 PM,1,0.5,1,N,100,50,1,5,0,0.5,1,0,0.3,6.8
90332075,1,10/26/2017 12:57:52 PM,10/26/2017 1:32:07 PM,1,9.1,1,N,234,138,1,31.5,0,0.5,7.55,5.45,0.3,45.3
59990411,2,07/14/2017 4:18:55 PM,07/14/2017 5:02:34 PM,1,3.35,1,N,68,239,2,25.5,1,0.5,0,0,0.3,27.3
60755048,2,07/17/2017 12:26:07 PM,07/17/2017 12:47:23 PM,1,2.28,1,N,162,90,1,14.5,0,0.5,2.5,0,0.3,17.8
105924970,2,12/14/2017 12:21:00 PM,12/14/2017 12:32:10 PM,1,1.08,1,N,161,237,1,8.5,0,0.5,1.86,0,0.3,11.16
2224583,2,01/09/2017 1:28:42 PM,01/09/2017 1:36:46 PM,6,1.6,1,N,236,142,2,8,0,0.5,0,0,0.3,8.8
80848285,2,09/26/2017 10:14:51 AM,09/26/2017 10:52:45 AM,4,4.97,1,N,151,107,1,25,0,0.5,1,0,0.3,26.8
6890371,2,01/31/2017 8:02:52 AM,01/31/2017 8:30:22 AM,1,4.43,1,N,229,231,1,20,0,0.5,5.2,0,0.3,26
50668563,1,06/15/2017 3:16:41 PM,06/15/2017 3:34:09 PM,1,1.5,1,N,237,262,2,12,0,0.5,0,0,0.3,12.8
62439772,1,07/22/2017 9:14:56 PM,07/22/2017 9:33:59 PM,3,2,1,N,249,107,1,12.5,0.5,0.5,2.75,0,0.3,16.55
99873799,1,11/25/2017 6:37:18 PM,11/25/2017 6:45:53 PM,1,1.2,1,N,144,13,2,7,0,0.5,0,0,0.3,7.8
62198086,2,07/22/2017 12:05:03 AM,07/22/2017 12:11:42 AM,3,0.88,1,N,114,144,1,6,0.5,0.5,1.46,0,0.3,8.76
46364281,1,05/30/2017 6:59:28 PM,05/30/2017 7:18:39 PM,1,0.6,1,N,141,140,2,12,1,0.5,0,0,0.3,13.8
18755314,1,03/11/2017 5:54:23 PM,03/11/2017 6:06:44 PM,1,1.9,1,N,87,249,2,10,0,0.5,0,0,0.3,10.8
79510314,1,09/21/2017 8:42:30 PM,09/21/2017 8:57:20 PM,1,4.5,1,N,100,13,1,16,0.5,0.5,3.45,0,0.3,20.75
100058952,2,11/26/2017 12:23:45 PM,11/26/2017 12:29:01 PM,1,1.08,1,N,79,234,1,5.5,0,0.5,1.26,0,0.3,7.56
62405167,1,07/22/2017 6:57:03 PM,07/22/2017 7:04:13 PM,2,0.6,1,N,90,234,2,6,0,0.5,0,0,0.3,6.8
79838255,1,09/22/2017 9:49:58 PM,09/22/2017 10:16:16 PM,1,2.5,1,N,234,237,2,17,0.5,0.5,0,0,0.3,18.3
61535383,2,07/19/2017 10:25:13 PM,07/19/2017 10:46:59 PM,6,2.94,1,N,143,90,1,15.5,0.5,0.5,0,0,0.3,16.8
58837177,1,07/10/2017 10:21:15 PM,07/10/2017 10:35:16 PM,2,3.1,1,N,48,114,1,12.5,0.5,0.5,2,0,0.3,15.8
35862723,1,04/12/2017 7:52:18 AM,04/12/2017 7:57:12 AM,1,0.8,1,N,186,161,2,5.5,0,0.5,0,0,0.3,6.3
88895056,1,10/21/2017 6:15:10 PM,10/21/2017 6:39:10 PM,2,1.9,1,N,230,100,3,15,0,0.5,0,0,0.3,15.8
40209136,2,05/18/2017 11:42:35 AM,05/18/2017 11:54:50 AM,1,0.83,1,N,161,164,1,8.5,0,0.5,2.32,0,0.3,11.62
